"Manager","Report Date","Value ($000)","Shares","Option Type"
"Pathway Financial Advisers, LLC","12/31/2024","959","7,966",""
"ICONIQ Capital, LLC","12/31/2024","937","7,779",""
"Russell Investments Group, Ltd.","12/31/2024","934","7,754",""
"Community Bank, N.A.","12/31/2024","926","7,688",""
"Obermeyer Wealth Partners","12/31/2024","917","7,611",""
"Savant Capital, LLC","12/31/2024","909","7,550",""
"World Investment Advisors","12/31/2024","905","7,514",""
"OLD POINT TRUST & FINANCIAL SERVICES N A","12/31/2024","903","7,500",""
"OAK HARBOR WEALTH PARTNERS, LLC","12/31/2024","901","7,484",""
"NewEdge Advisors, LLC","12/31/2024","897","7,444",""
"Integrated Wealth Concepts LLC","12/31/2024","886","7,358",""
"River Wealth Advisors LLC","12/31/2024","882","7,327",""
"OPPENHEIMER & CO INC","12/31/2024","882","7,326",""
"AQR CAPITAL MANAGEMENT LLC","12/31/2024","882","7,319",""
"FIRST MANHATTAN CO. LLC.","12/31/2024","877","7,280",""
"WOLVERINE TRADING, LLC","12/31/2024","877","7,278",""
"Caprock Group, LLC","12/31/2024","876","7,276",""
"Phoenix Financial Ltd.","12/31/2024","876","7,271",""
"Hilltop National Bank","12/31/2024","874","7,255",""
"Tandem Investment Advisors, Inc.","12/31/2024","850","7,051",""
"MML INVESTORS SERVICES, LLC","12/31/2024","844","7,000",""
"NOVARE CAPITAL MANAGEMENT LLC","12/31/2024","835","6,931",""
"TUDOR INVESTMENT CORP ET AL","12/31/2024","831","6,900","call"
"Parallel Advisors, LLC","12/31/2024","805","6,681",""
"BRADY FAMILY WEALTH, LLC","12/31/2024","801","6,647",""
"Sienna Gestion","12/31/2024","798","6,627",""
"Baird Financial Group, Inc.","12/31/2024","794","6,593",""
"Bleakley Financial Group, LLC","12/31/2024","773","6,422",""
"Affinity Capital Advisors, LLC","12/31/2024","778","6,416",""
"Westover Capital Advisors, LLC","12/31/2024","771","6,404",""
"Welch Group, LLC","12/31/2024","770","6,390",""
"Wagner Wealth Management, LLC","12/31/2024","757","6,284",""
"EPG Wealth Management LLC","12/31/2024","754","6,261",""
"First National Trust Co","12/31/2024","753","6,250",""
"WOODARD & CO ASSET MANAGEMENT GROUP INC /ADV","12/31/2024","750","6,225",""
"Private Advisor Group, LLC","12/31/2024","736","6,114",""
"Checchi Capital Advisers, LLC","12/31/2024","733","6,084",""
"PATTEN & PATTEN INC/TN","12/31/2024","732","6,080",""
"Rodgers Brothers Inc.","12/31/2024","729","6,050",""
"ODDO BHF ASSET MANAGEMENT SAS","12/31/2024","1,039","6,000",""
"TI-TRUST, INC","12/31/2024","723","6,000",""
"ALGERT GLOBAL LLC","12/31/2024","717","5,951",""
"Schechter Investment Advisors, LLC","12/31/2024","714","5,926",""
"Community Bank & Trust, Waco, Texas","12/31/2024","710","5,893",""
"Legacy Wealth Asset Management, LLC","12/31/2024","688","5,715",""
"MOUNTAIN PACIFIC INVESTMENT ADVISERS LLC","12/31/2024","686","5,694",""
"FORBES J M & CO LLP","12/31/2024","674","5,600",""
"Sara-Bay Financial","12/31/2024","661","5,484",""
"Citrine Capital LLC","12/31/2024","652","5,412",""
"Advisory Services Network, LLC","12/31/2024","645","5,360",""
"HOLDERNESS INVESTMENTS CO","12/31/2024","638","5,295",""
"West Family Investments, Inc.","12/31/2024","627","5,206",""
"Balentine LLC","12/31/2024","624","5,185",""
"SALEM INVESTMENT COUNSELORS INC","12/31/2024","622","5,167",""
"HB Wealth Management, LLC","12/31/2024","619","5,144",""
"SPIREPOINT PRIVATE CLIENT, LLC","12/31/2024","617","5,123",""
"Parallax Volatility Advisers, L.P.","12/31/2024","614","5,100","put"
"Marble Harbor Investment Counsel, LLC","12/31/2024","603","5,006",""
"Sterling Capital Management LLC","12/31/2024","600","4,985",""
"Cresset Asset Management, LLC","12/31/2024","596","4,953",""
"ONTARIO TEACHERS PENSION PLAN BOARD","12/31/2024","595","4,946",""
"Principal Street Partners, LLC","12/31/2024","593","4,926",""
"Wedmont Private Capital","12/31/2024","581","4,908",""
"Mount Yale Investment Advisors, LLC","12/31/2024","590","4,900",""
"Enterprise Bank & Trust Co","12/31/2024","578","4,800",""
"Daiwa Securities Group Inc.","12/31/2024","578","4,800",""
"Cordatus Wealth Management LLC","12/31/2024","577","4,791",""
"FIFTH THIRD BANCORP","12/31/2024","567","4,712",""
"Ruggaard & Associates LLC","12/31/2024","564","4,685",""
"HUNTINGTON NATIONAL BANK","12/31/2024","564","4,684",""
"TUDOR INVESTMENT CORP ET AL","12/31/2024","563","4,679",""
"Mission Creek Capital Partners, Inc.","12/31/2024","561","4,662",""
"BlackDiamond Wealth Management, LLC","12/31/2024","560","4,654",""
"Vident Advisory, LLC","12/31/2024","554","4,597",""
"Legacy Capital Group California, Inc.","12/31/2024","548","4,554",""
"QUADRANT CAPITAL GROUP LLC","12/31/2024","546","4,531",""
"Ethic Inc.","12/31/2024","543","4,513",""
"Colonial Trust Co / SC","12/31/2024","541","4,492",""
"Kathmere Capital Management, LLC","12/31/2024","539","4,475",""
"BURNEY CO/","12/31/2024","530","4,403",""
"Ballentine Partners, LLC","12/31/2024","519","4,308",""
"HSBC HOLDINGS PLC","12/31/2024","518","4,300","call"
"Sollinda Capital Management LLC","12/31/2024","513","4,264",""
"Legacy Financial Advisors, Inc.","12/31/2024","509","4,229",""
"TWINBEECH CAPITAL LP","12/31/2024","507","4,211",""
"Moloney Securities Asset Management, LLC","12/31/2024","504","4,186",""
"MAGNOLIA CAPITAL MANAGEMENT LTD","12/31/2024","504","4,180",""
"LGT Group Foundation","12/31/2024","501","4,163",""
"Boomfish Wealth Group, LLC","12/31/2024","499","4,144",""
"PDS Planning, Inc","12/31/2024","492","4,084",""
"ASSETMARK, INC","12/31/2024","488","4,052",""
"Strategic Blueprint, LLC","12/31/2024","487","4,045",""
"Engineers Gate Manager LP","12/31/2024","487","4,044",""
"Guardian Financial Partners, LLC","12/31/2024","483","4,008",""
"Pinnacle West Asset Management, Inc.","12/31/2024","482","4,000",""
"Galibier Capital Management Ltd.","12/31/2024","471","3,910",""
"Squarepoint Ops LLC","12/31/2024","469","3,900","call"
"Brucke Financial, Inc.","12/31/2024","471","3,868",""
"Summit Asset Management, LLC","12/31/2024","463","3,845",""
"Financial Security Advisor, Inc.","12/31/2024","462","3,842",""
"Triangle Securities Wealth Management","12/31/2024","455","3,778",""
"Apollon Wealth Management, LLC","12/31/2024","449","3,734",""
"Advisors Asset Management, Inc.","12/31/2024","447","3,710",""
"First Heartland Consultants, Inc.","12/31/2024","445","3,694",""
"Kingsview Wealth Management, LLC","12/31/2024","444","3,685",""
"CWM, LLC","12/31/2024","442","3,670",""
"Gradient Investments LLC","12/31/2024","435","3,612",""
"May Hill Capital, LLC","12/31/2024","432","3,592",""
"Smith Salley Wealth Management","12/31/2024","427","3,550",""
"Geneos Wealth Management Inc.","12/31/2024","427","3,548",""
"SHEETS SMITH WEALTH MANAGEMENT","12/31/2024","425","3,531",""
"Atlas Legacy Advisors, LLC","12/31/2024","423","3,513",""
"Compagnie Lombard Odier SCmA","12/31/2024","421","3,500",""
"Certified Advisory Corp","12/31/2024","421","3,494",""
"Argent Trust Co","12/31/2024","419","3,481",""
"JONES FINANCIAL COMPANIES LLLP","12/31/2024","418","3,475",""
"EDMOND DE ROTHSCHILD HOLDING S.A.","12/31/2024","416","3,454",""
"Cypress Capital Group","12/31/2024","415","3,450",""
"CHEMUNG CANAL TRUST CO","12/31/2024","412","3,427",""
"Tuttle Capital Management, LLC","12/31/2024","411","3,415",""
"Fiduciary Trust Co","12/31/2024","411","3,412",""
"CULLINAN ASSOCIATES INC","12/31/2024","409","3,400",""
"KEYBANK NATIONAL ASSOCIATION/OH","12/31/2024","406","3,375",""
"Clarius Group, LLC","12/31/2024","404","3,354",""
"Baird Financial Group, Inc.","12/31/2024","399","3,311",""
"Beverly Hills Private Wealth, LLC","12/31/2024","398","3,310",""
"RWA WEALTH PARTNERS, LLC","12/31/2024","395","3,283",""
"Wealth Group, Ltd.","12/31/2024","395","3,275",""
"Sivia Capital Partners, LLC","12/31/2024","392","3,259",""
"Armor Investment Advisors, LLC","12/31/2024","391","3,250",""
"ROMAN BUTLER FULLERTON & CO","12/31/2024","395","3,224",""
"IEQ CAPITAL, LLC","12/31/2024","387","3,218",""
"State of Wyoming","12/31/2024","385","3,201",""
"Hemenway Trust Co LLC","12/31/2024","384","3,190",""
"Knights of Columbus Asset Advisors LLC","12/31/2024","382","3,170",""
"&PARTNERS","12/31/2024","381","3,169",""
"Edge Capital Group, LLC","12/31/2024","380","3,155",""
"Callan Capital, LLC","12/31/2024","375","3,117",""
"BFSG, LLC","12/31/2024","372","3,091",""
"D.A. DAVIDSON & CO.","12/31/2024","371","3,086",""
"Nicholas Hoffman & Company, LLC.","12/31/2024","367","3,051",""
"JOHNSON INVESTMENT COUNSEL INC","12/31/2024","366","3,044",""
"Chemistry Wealth Management LLC","12/31/2024","366","3,043",""
"Aviance Capital Partners, LLC","12/31/2024","365","3,036",""
"COBBLESTONE CAPITAL ADVISORS LLC /NY/","12/31/2024","361","3,000",""
"LAZARD ASSET MANAGEMENT LLC","12/31/2024","361","3,000",""
"Gulf International Bank (UK) Ltd","12/31/2024","361","2,997",""
"Callan Family Office, LLC","12/31/2024","361","2,997",""
"Virtu Financial LLC","12/31/2024","361","2,994",""
"KINGSWOOD WEALTH ADVISORS, LLC","12/31/2024","352","2,923",""
"BIP Wealth, LLC","12/31/2024","352","2,921",""
"DRIVE WEALTH MANAGEMENT, LLC","12/31/2024","351","2,919",""
"Dynamic Advisor Solutions LLC","12/31/2024","350","2,909",""
"MGB Wealth Management, LLC","12/31/2024","348","2,895",""
"KESTRA PRIVATE WEALTH SERVICES, LLC","12/31/2024","348","2,889",""
"EP Wealth Advisors, LLC","12/31/2024","347","2,884",""
"WESTWOOD HOLDINGS GROUP INC","12/31/2024","346","2,875",""
"EXCALIBUR MANAGEMENT CORP","12/31/2024","345","2,871",""
"Waterloo Capital, L.P.","12/31/2024","344","2,861",""
"PRICE T ROWE ASSOCIATES INC /MD/","12/31/2024","345","2,860",""
"Envestnet Portfolio Solutions, Inc.","12/31/2024","342","2,844",""
"NWAM LLC","12/31/2024","342","2,842",""
"Busey Bank","12/31/2024","341","2,833",""
"Laurel Wealth Advisors LLC","12/31/2024","340","2,825",""
"Canopy Partners, LLC","12/31/2024","339","2,819",""
"FORTRESS PRIVATE LEDGER, LLC","12/31/2024","339","2,817",""
"Shoker Investment Counsel, Inc.","12/31/2024","338","2,810",""
"DRW Securities, LLC","12/31/2024","338","2,809",""
"Grayhawk Investment Strategies Inc.","12/31/2024","331","2,752",""
"McGrath & Associates, Inc.","12/31/2024","328","2,727",""
"GUGGENHEIM CAPITAL LLC","12/31/2024","323","2,687",""
"Sanibel Captiva Trust Company, Inc.","12/31/2024","321","2,666",""
"TRANSCEND CAPITAL ADVISORS, LLC","12/31/2024","320","2,660",""
"Riverview Trust Co","12/31/2024","319","2,653",""
"Phillips Wealth Planners LLC","12/31/2024","313","2,650",""
"HOWE & RUSLING INC","12/31/2024","318","2,643",""
"SAGESPRING WEALTH PARTNERS, LLC","12/31/2024","316","2,627",""
"Savvy Advisors, Inc.","12/31/2024","315","2,616",""
"CUSTOM INDEX SYSTEMS, LLC","12/31/2024","315","2,614",""
"Cannell & Spears LLC","12/31/2024","314","2,611",""
"SHELL ASSET MANAGEMENT CO","12/31/2024","315","2,611",""
"OmniStar Financial Group, Inc.","12/31/2024","314","2,607",""
"HARBOUR INVESTMENTS, INC.","12/31/2024","313","2,599",""
"CENTAURUS FINANCIAL, INC.","12/31/2024","309","2,560",""
"Jain Global LLC","12/31/2024","307","2,553",""
"Bray Capital Advisors","12/31/2024","307","2,550",""
"CERTUITY, LLC","12/31/2024","306","2,545",""
"WHITTIER TRUST CO","12/31/2024","306","2,541",""
"Berkshire Bank","12/31/2024","304","2,528",""
"PATRIOT INVESTMENT MANAGEMENT GROUP, INC.","12/31/2024","303","2,519",""
"J. L. Bainbridge & Co., Inc.","12/31/2024","301","2,500",""
"LOWE BROCKENBROUGH & CO INC","12/31/2024","301","2,500",""
"Avior Wealth Management, LLC","12/31/2024","299","2,485",""
"Paragon Private Wealth Management, LLC","12/31/2024","299","2,485",""
"SILVER OAK SECURITIES, INCORPORATED","12/31/2024","298","2,480",""
"Capital Investment Advisors, LLC","12/31/2024","297","2,465",""
"FineMark National Bank & Trust","12/31/2024","296","2,464",""
"Cromwell Holdings LLC","12/31/2024","294","2,442",""
"Firestone Capital Management","12/31/2024","293","2,434",""
"CVA Family Office, LLC","12/31/2024","291","2,423",""
"LexAurum Advisors, LLC","12/31/2024","291","2,422",""
"TOMPKINS FINANCIAL CORP","12/31/2024","289","2,400",""
"KING LUTHER CAPITAL MANAGEMENT CORP","12/31/2024","287","2,383",""
"Quadrant Private Wealth Management, LLC","12/31/2024","282","2,348",""
"BRIGHTON JONES LLC","12/31/2024","278","2,313",""
"Arrowpoint Investment Partners (Singapore) Pte. Ltd.","12/31/2024","277","2,300","put"
"SVB WEALTH LLC","12/31/2024","276","2,295",""
"CENTRAL TRUST Co","12/31/2024","273","2,270",""
"Pinnacle Wealth Planning Services, Inc.","12/31/2024","273","2,270",""
"KANAWHA CAPITAL MANAGEMENT LLC","12/31/2024","272","2,265",""
"LBMC INVESTMENT ADVISORS, LLC","12/31/2024","271","2,254",""
"CUTLER INVESTMENT COUNSEL LLC","12/31/2024","271","2,249",""
"West Oak Capital, LLC","12/31/2024","2","2,248",""
"IFP Advisors, Inc","12/31/2024","270","2,246",""
"Mallini Complete Financial Planning LLC","12/31/2024","268","2,220",""
"Bayesian Capital Management, LP","12/31/2024","266","2,209",""
"HighPoint Advisor Group LLC","12/31/2024","260","2,201",""
"Galvin, Gaustad & Stein, LLC","12/31/2024","265","2,200",""
"Tower Research Capital LLC (TRC)","12/31/2024","264","2,196",""
"GLENMEDE TRUST CO NA","12/31/2024","264","2,193",""
"Phoenix Wealth Advisors","12/31/2024","260","2,166",""
"Fiduciary Group, LLC","12/31/2024","260","2,158",""
"Stonebridge Capital Advisors LLC","12/31/2024","259","2,153",""
"Lindbrook Capital, LLC","12/31/2024","259","2,150",""
"BNP PARIBAS FINANCIAL MARKETS","12/31/2024","258","2,148",""
"OneDigital Investment Advisors LLC","12/31/2024","255","2,122",""
"Congress Wealth Management LLC / DE /","12/31/2024","255","2,120",""
"Clarkston Capital Partners, LLC","12/31/2024","253","2,106",""
"Csenge Advisory Group","12/31/2024","253","2,106",""
"West Coast Financial LLC","12/31/2024","252","2,095",""
"Angeles Investment Advisors, LLC","12/31/2024","252","2,094",""
"Stiles Financial Services Inc","12/31/2024","251","2,085",""
"Sylvest Advisors, LLC","12/31/2024","249","2,070",""
"Good Life Advisors, LLC","12/31/2024","249","2,069",""
"First Affirmative Financial Network","12/31/2024","246","2,049",""
"FOX RUN MANAGEMENT, L.L.C.","12/31/2024","246","2,048",""
"MISSION WEALTH MANAGEMENT, LP","12/31/2024","246","2,045",""
"SMITH CHAS P & ASSOCIATES PA CPAS","12/31/2024","243","2,023",""
"FIDUCIARY FINANCIAL GROUP, LLC","12/31/2024","238","2,015",""
"KLINGENSTEIN FIELDS & CO LP","12/31/2024","242","2,015",""
"Carr Financial Group Corp","12/31/2024","242","2,014",""
"SEI INVESTMENTS CO","12/31/2024","241","2,007",""
"Arrowpoint Investment Partners (Singapore) Pte. Ltd.","12/31/2024","241","2,000",""
"Andra AP-fonden","12/31/2024","346","2,000",""
"MACQUARIE GROUP LTD","12/31/2024","240","2,000",""
"Peak Asset Management, LLC","12/31/2024","241","2,000",""
"Autumn Glory Partners, LLC","12/31/2024","241","2,000",""
"Campbell & CO Investment Adviser LLC","12/31/2024","240","1,999",""
"Empower Advisory Group, LLC","12/31/2024","239","1,990",""
"CHOREO, LLC","12/31/2024","235","1,950",""
"Sunpointe, LLC","12/31/2024","233","1,936",""
"Magnus Financial Group LLC","12/31/2024","231","1,920",""
"Raleigh Capital Management Inc.","12/31/2024","231","1,919",""
"Atria Investments, Inc","12/31/2024","231","1,918",""
"Steward Partners Investment Advisory, LLC","12/31/2024","230","1,909",""
"Gitterman Wealth Management, LLC","12/31/2024","229","1,907",""
"Choate Investment Advisors","12/31/2024","229","1,905",""
"Arkos Global Advisors","12/31/2024","227","1,885",""
"TD PRIVATE CLIENT WEALTH LLC","12/31/2024","226","1,883",""
"CONTRAVISORY INVESTMENT MANAGEMENT, INC.","12/31/2024","226","1,883",""
"Equitable Holdings, Inc.","12/31/2024","225","1,873",""
"RIVERSEDGE ADVISORS, LLC","12/31/2024","222","1,848",""
"RMR Wealth Builders","12/31/2024","219","1,821",""
"WealthShield Partners, LLC","12/31/2024","217","1,809",""
"Edgestream Partners, L.P.","12/31/2024","217","1,808",""
"Carson Advisory Inc.","12/31/2024","216","1,796",""
"PFG Investments, LLC","12/31/2024","215","1,785",""
"SteelPeak Wealth, LLC","12/31/2024","214","1,778",""
"Thrivent Financial for Lutherans","12/31/2024","214","1,776",""
"Allworth Financial LP","12/31/2024","214","1,775",""
"Prudent Man Advisors, LLC","12/31/2024","212","1,763",""
"FAS Wealth Partners, Inc.","12/31/2024","210","1,743",""
"BARCLAYS PLC","12/31/2024","210","1,740",""
"Waldron Private Wealth LLC","12/31/2024","209","1,737",""
"Fulcrum Equity Management","12/31/2024","208","1,730",""
"Valtinson Bruner Financial Planning LLC","12/31/2024","207","1,721",""
"1ST SOURCE BANK","12/31/2024","206","1,717",""
"Fragasso Financial Advisors Inc","12/31/2024","206","1,710",""
"SEEDS INVESTOR LLC","12/31/2024","205","1,707",""
"JTC Employer Solutions Trustee Ltd","12/31/2024","206","1,705",""
"Redmond Asset Management, LLC","12/31/2024","202","1,679",""
"Wealth Alliance","12/31/2024","201","1,675",""
"Lido Advisors, LLC","12/31/2024","201","1,673",""
"CARRET ASSET MANAGEMENT, LLC","12/31/2024","201","1,670",""
"Ascent Group, LLC","12/31/2024","201","1,670",""
"CogentBlue Wealth Advisors, LLC","12/31/2024","201","1,669",""
"EverSource Wealth Advisors, LLC","12/31/2024","196","1,628",""
"Wilmington Savings Fund Society, FSB","12/31/2024","195","1,623",""
"Hexagon Capital Partners LLC","12/31/2024","192","1,599",""
"PINEBRIDGE INVESTMENTS, L.P.","12/31/2024","263","1,519",""
"SOA Wealth Advisors, LLC.","12/31/2024","177","1,475",""
"Transamerica Financial Advisors, Inc.","12/31/2024","166","1,378",""
"ROTHSCHILD INVESTMENT LLC","12/31/2024","162","1,350",""
"MassMutual Private Wealth & Trust, FSB","12/31/2024","159","1,321",""
"Larson Financial Group LLC","12/31/2024","145","1,206",""
"CarsonAllaria Wealth Management, Ltd.","12/31/2024","140","1,164",""
"Garde Capital, Inc.","12/31/2024","133","1,107",""
"Stonehage Fleming Financial Services Holdings Ltd","12/31/2024","130","1,080",""
"ROWLANDMILLER & PARTNERS.ADV","12/31/2024","125","1,042",""
"Westside Investment Management, Inc.","12/31/2024","120","1,000",""
"Spire Wealth Management","12/31/2024","116","966",""
"Addison Advisors LLC","12/31/2024","116","963",""
"MAI Capital Management","12/31/2024","114","952",""
"Ancora Advisors LLC","12/31/2024","113","942",""
"BANK OF AMERICA CORP /DE/","12/31/2024","108","900","put"
"BANK OF AMERICA CORP /DE/","12/31/2024","108","900","call"
"HARBOR INVESTMENT ADVISORY, LLC","12/31/2024","107","892",""
"Rosenberg Matthew Hamilton","12/31/2024","106","882",""
"GeoWealth Management, LLC","12/31/2024","101","843",""
"SIERRA OCEAN, LLC","12/31/2024","97","812",""
"TOBAM","12/31/2024","137","789",""
"WASHINGTON TRUST Co","12/31/2024","93","780",""
"TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH PZU SA","12/31/2024","93","775",""
"Bruce G. Allen Investments, LLC","12/31/2024","87","727",""
"TFC Financial Management, Inc.","12/31/2024","79","663",""
"TRUST CO OF VERMONT","12/31/2024","78","650",""
"Kozak & Associates, Inc.","12/31/2024","78","649",""
"SBI Securities Co., Ltd.","12/31/2024","77","645",""
"Versant Capital Management, Inc","12/31/2024","74","619",""
"HORIZON FINANCIAL SERVICES, LLC","12/31/2024","74","615",""
"Heritage Wealth Advisors","12/31/2024","72","600",""
"PNC Financial Services Group, Inc.","12/31/2024","71","595",""
"UMB Bank, n.a.","12/31/2024","71","590",""
"Newbridge Financial Services Group, Inc.","12/31/2024","69","580",""
"Bayforest Capital Ltd","12/31/2024","68","569",""
"JONES FINANCIAL COMPANIES LLLP","12/31/2024","64","535",""
"First Horizon Advisors, Inc.","12/31/2024","63","525",""
"NISA INVESTMENT ADVISORS, LLC","12/31/2024","61","508",""
"Hopwood Financial Services, Inc.","12/31/2024","60","500",""
"NBT BANK N A /NY","12/31/2024","60","500",""
"JFS WEALTH ADVISORS, LLC","12/31/2024","58","486",""
"MATHER GROUP, LLC.","12/31/2024","58","483",""
"EASTERN BANK","12/31/2024","57","476",""
"First Command Advisory Services, Inc.","12/31/2024","55","460",""
"Financial Management Professionals, Inc.","12/31/2024","51","426",""
"OGOREK ANTHONY JOSEPH /NY/ /ADV","12/31/2024","51","425",""
"Murphy & Mullick Capital Management Corp","12/31/2024","49","413",""
"Concord Wealth Partners","12/31/2024","49","412",""
"Capital Advisors, Ltd. LLC","12/31/2024","49","404",""
"Arrowpoint Investment Partners (Singapore) Pte. Ltd.","12/31/2024","48","400","call"
"Sachetta, LLC","12/31/2024","46","390",""
"CALDWELL SUTTER CAPITAL, INC.","12/31/2024","45","375",""
"HOLLENCREST CAPITAL MANAGEMENT","12/31/2024","44","368",""
"NBC SECURITIES, INC.","12/31/2024","43","360",""
"BLUE BELL PRIVATE WEALTH MANAGEMENT, LLC","12/31/2024","41","345",""
"Park Place Capital Corp","12/31/2024","41","344",""
"PRIVATE TRUST CO NA","12/31/2024","40","340",""
"Coastline Trust Co","12/31/2024","39","325",""
"RICHARDSON FINANCIAL SERVICES INC.","12/31/2024","36","306",""
"Transce3nd, LLC","12/31/2024","36","305",""
"Crews Bank & Trust","12/31/2024","36","302",""
"KIECKHEFER GROUP LLC","12/31/2024","36","300",""
"BARTLETT & CO. WEALTH MANAGEMENT LLC","12/31/2024","36","300",""
"DELTA ASSET MANAGEMENT LLC/TN","12/31/2024","36","300",""
"Jackson, Grant Investment Advisers, Inc.","12/31/2024","35","297",""
"Plante Moran Financial Advisors, LLC","12/31/2024","35","293",""
"HM PAYSON & CO","12/31/2024","35","292",""
"Optiver Holding B.V.","12/31/2024","34","289",""
"OPTIMUM INVESTMENT ADVISORS","12/31/2024","31","265",""
"Capital Analysts, LLC","12/31/2024","32","262",""
"Ridgewood Investments LLC","12/31/2024","30","250",""
"WealthTrak Capital Management LLC","12/31/2024","28","235",""
"Roxbury Financial LLC","12/31/2024","29","234",""
"Salomon & Ludwin, LLC","12/31/2024","28","234",""
"WHITTIER TRUST CO OF NEVADA INC","12/31/2024","27","225",""
"Park Square Financial Group, LLC","12/31/2024","25","210",""
"Smartleaf Asset Management LLC","12/31/2024","24","206",""
"Missouri Trust & Investment Co","12/31/2024","24","200",""
"HANTZ FINANCIAL SERVICES, INC.","12/31/2024","24","197",""
"Venturi Wealth Management, LLC","12/31/2024","23","194",""
"AdvisorNet Financial, Inc","12/31/2024","22","190",""
"Zions Bancorporation, N.A.","12/31/2024","22","183",""
"Capital A Wealth Management, LLC","12/31/2024","21","179",""
"BESSEMER GROUP INC","12/31/2024","21","173",""
"JNBA Financial Advisors","12/31/2024","19","160",""
"Asset Dedication, LLC","12/31/2024","17","148",""
"Centricity Wealth Management, LLC","12/31/2024","17","145",""
"Stephens Consulting, LLC","12/31/2024","16","135",""
"CoreCap Advisors, LLC","12/31/2024","16","133",""
"CoreFirst Bank & Trust","12/31/2024","16","133",""
"Fourth Dimension Wealth, LLC","12/31/2024","15","130",""
"Hemington Wealth Management","12/31/2024","15","129",""
"THURSTON, SPRINGER, MILLER, HERD & TITAK, INC.","12/31/2024","15","125",""
"Cornerstone Planning Group LLC","12/31/2024","14","121",""
"Penserra Capital Management LLC","12/31/2024","13","114",""
"Stonebridge Financial Group, LLC","12/31/2024","12","100",""
"TruNorth Capital Management, LLC","12/31/2024","12","100",""
"Key Financial Inc","12/31/2024","12","100",""
"Hoese & Co LLP","12/31/2024","12","100",""
"HIGHLINE WEALTH PARTNERS LLC","12/31/2024","11","96",""
"Harvest Fund Management Co., Ltd","12/31/2024","11","93",""
"ORG Partners LLC","12/31/2024","11","93",""
"First Horizon Advisors, Inc.","12/31/2024","10","90",""
"MCF Advisors LLC","12/31/2024","10","90",""
"Cullen/Frost Bankers, Inc.","12/31/2024","10","87",""
"Clean Yield Group","12/31/2024","10","86",""
"WOLFF WIESE MAGANA LLC","12/31/2024","9","75",""
"CAROLINAS WEALTH CONSULTING LLC","12/31/2024","8","72",""
"CLEAR INVESTMENT RESEARCH, LLC","12/31/2024","8","67",""
"FOSTER DYKEMA CABOT & PARTNERS, LLC","12/31/2024","7","64",""
"Bell Investment Advisors, Inc","12/31/2024","7","61",""
"Continuum Advisory, LLC","12/31/2024","7","60",""
"Pacific Center for Financial Services","12/31/2024","7","60",""
"Van Hulzen Asset Management, LLC","12/31/2024","6","51",""
"Coston, McIsaac & Partners","12/31/2024","6","50",""
"SouthState Corp","12/31/2024","5","47",""
"Elequin Capital, LP","12/31/2024","4","41",""
"Creekmur Asset Management LLC","12/31/2024","4","37",""
"Western Pacific Wealth Management, LP","12/31/2024","3","33",""
"Valued Wealth Advisors LLC","12/31/2024","3","27",""
"MARYLAND CAPITAL ADVISORS INC.","12/31/2024","3","25",""
"INVESTMENT MANAGEMENT CORP /VA/ /ADV","12/31/2024","3","25",""
"LRI Investments, LLC","12/31/2024","2","22",""
"CARY STREET PARTNERS INVESTMENT ADVISORY LLC","12/31/2024","2","20",""
"NewSquare Capital LLC","12/31/2024","2","19",""
"New England Capital Financial Advisors LLC","12/31/2024","2","17",""
"Glen Eagle Advisors, LLC","12/31/2024","1","14",""
"YANKCOM Partnership","12/31/2024","1","12",""
"Sunbelt Securities, Inc.","12/31/2024","1","11",""
"SUMMIT SECURITIES GROUP LLC","12/31/2024","1","10",""
"Grove Bank & Trust","12/31/2024","1","10",""
"Human Investing LLC","12/31/2024","0","8",""
"GAMMA Investing LLC","12/31/2024","0","6",""
"High Note Wealth, LLC","12/31/2024","0","5",""
"Millstone Evans Group, LLC","12/31/2024","0","3",""
"Caitlin John, LLC","12/31/2024","0","2",""
"CONCOURSE FINANCIAL GROUP SECURITIES, INC.","12/31/2024","0","0",""
