"Manager","Report Date","Value ($000)","Shares","Option Type"
"First National Trust Co","12/31/2023","632","6,250",""
"CAPSTONE INVESTMENT ADVISORS, LLC","12/31/2023","618","6,111",""
"Five Oceans Advisors","12/31/2023","613","6,069",""
"TI-TRUST, INC","12/31/2023","606","6,000",""
"LINCOLN NATIONAL CORP","12/31/2023","606","5,995",""
"Credit Agricole S A","12/31/2023","603","5,969",""
"Dynamic Advisor Solutions LLC","12/31/2023","597","5,926",""
"HOYLECOHEN, LLC","12/31/2023","576","5,700",""
"Sara-Bay Financial","12/31/2023","568","5,621",""
"FORBES J M & CO LLP","12/31/2023","566","5,600",""
"Legacy Wealth Asset Management, LLC","12/31/2023","561","5,552",""
"Busey Bank","12/31/2023","560","5,542",""
"HOLDERNESS INVESTMENTS CO","12/31/2023","556","5,499",""
"Klingman & Associates, LLC","12/31/2023","552","5,468",""
"Private Advisor Group, LLC","12/31/2023","549","5,435",""
"Aptus Capital Advisors, LLC","12/31/2023","543","5,377",""
"GUARDIAN WEALTH ADVISORS, LLC / NC","12/31/2023","543","5,377",""
"Tudor Investment Corp Et Al","12/31/2023","535","5,300","put"
"XTX Topco Ltd","12/31/2023","530","5,248",""
"Ruggaard & Associates LLC","12/31/2023","523","5,175",""
"SALEM INVESTMENT COUNSELORS INC","12/31/2023","522","5,167",""
"BROWN ADVISORY INC","12/31/2023","521","5,156",""
"Bleakley Financial Group, LLC","12/31/2023","518","5,125",""
"Simplicity Solutions, LLC","12/31/2023","518","5,125",""
"Cetera Investment Advisers","12/31/2023","516","5,109",""
"AVANTAX ADVISORY SERVICES, INC.","12/31/2023","515","5,101",""
"HB Wealth Management, LLC","12/31/2023","514","5,089",""
"Westover Capital Advisors, LLC","12/31/2023","512","5,064",""
"NewEdge Advisors, LLC","12/31/2023","502","5,057",""
"Gradient Investments LLC","12/31/2023","510","5,045",""
"QUADRANT CAPITAL GROUP LLC","12/31/2023","506","5,008",""
"Marble Harbor Investment Counsel, LLC","12/31/2023","506","5,006",""
"Principal Street Partners, LLC","12/31/2023","498","4,926",""
"Wedmont Private Capital","12/31/2023","497","4,908",""
"QRG CAPITAL MANAGEMENT, INC.","12/31/2023","491","4,862",""
"CITIZENS FINANCIAL GROUP INC/RI","12/31/2023","489","4,843",""
"Enterprise Bank & Trust Co","12/31/2023","485","4,800",""
"Clarius Group, LLC","12/31/2023","484","4,790",""
"COBBLESTONE CAPITAL ADVISORS LLC /NY/","12/31/2023","482","4,768",""
"MOUNTAIN PACIFIC INVESTMENT ADVISERS INC/ID","12/31/2023","480","4,749",""
"Vise Technologies, Inc.","12/31/2023","470","4,654",""
"BlackDiamond Wealth Management, LLC","12/31/2023","448","4,654",""
"Parallel Advisors, LLC","12/31/2023","470","4,652",""
"Campbell & CO Investment Adviser LLC","12/31/2023","463","4,584",""
"NATIXIS","12/31/2023","460","4,555",""
"CHEMUNG CANAL TRUST CO","12/31/2023","459","4,547",""
"West Family Investments, Inc.","12/31/2023","455","4,507",""
"Mount Yale Investment Advisors, LLC","12/31/2023","454","4,498",""
"GLENMEDE TRUST CO NA","12/31/2023","454","4,491",""
"Schechter Investment Advisors, LLC","12/31/2023","451","4,467",""
"Wagner Wealth Management, LLC","12/31/2023","448","4,439",""
"Farther Finance Advisors, LLC","12/31/2023","446","4,417",""
"STRS OHIO","12/31/2023","446","4,395",""
"Chemistry Wealth Management LLC","12/31/2023","435","4,303",""
"HUNTINGTON NATIONAL BANK","12/31/2023","432","4,275",""
"Smith, Salley & Associates","12/31/2023","430","4,256",""
"Rodgers Brothers Inc.","12/31/2023","424","4,200",""
"Moloney Securities Asset Management, LLC","12/31/2023","423","4,186",""
"EXENCIAL WEALTH ADVISORS, LLC","12/31/2023","421","4,166",""
"Beverly Hills Private Wealth, LLC","12/31/2023","420","4,162",""
"Diversified Trust Co","12/31/2023","414","4,100",""
"Hemenway Trust Co LLC","12/31/2023","414","4,095",""
"Guardian Financial Partners, LLC","12/31/2023","405","4,008",""
"CULLINAN ASSOCIATES INC","12/31/2023","404","4,000",""
"Pinnacle West Asset Management, Inc.","12/31/2023","405","4,000",""
"ROMAN BUTLER FULLERTON & CO","12/31/2023","391","3,956",""
"Verition Fund Management LLC","12/31/2023","393","3,891",""
"BUCKINGHAM STRATEGIC WEALTH, LLC","12/31/2023","391","3,875",""
"First Affirmative Financial Network","12/31/2023","391","3,874",""
"Cypress Capital Group","12/31/2023","390","3,865",""
"TRUST CO OF VERMONT","12/31/2023","390","3,864",""
"Apollon Wealth Management, LLC","12/31/2023","390","3,861",""
"Summit Asset Management, LLC","12/31/2023","388","3,845",""
"Financial Security Advisor, Inc.","12/31/2023","388","3,842",""
"Triangle Securities Wealth Management","12/31/2023","388","3,839",""
"Squarepoint Ops LLC","12/31/2023","384","3,800","call"
"First Personal Financial Services","12/31/2023","383","3,797",""
"Lido Advisors, LLC","12/31/2023","382","3,782",""
"C2P Capital Advisory Group, LLC d.b.a. Prosperity Capital Advisors","12/31/2023","377","3,734",""
"Waterloo Capital, L.P.","12/31/2023","376","3,726",""
"KESTRA PRIVATE WEALTH SERVICES, LLC","12/31/2023","376","3,726",""
"Certified Advisory Corp","12/31/2023","368","3,641",""
"First Heartland Consultants, Inc.","12/31/2023","366","3,616",""
"Armor Investment Advisors, LLC","12/31/2023","364","3,605",""
"Geneos Wealth Management Inc.","12/31/2023","357","3,536",""
"NWAM LLC","12/31/2023","357","3,532",""
"MAI Capital Management","12/31/2023","355","3,518",""
"RMB Capital Management, LLC","12/31/2023","355","3,511",""
"Aviance Capital Partners, LLC","12/31/2023","354","3,510",""
"Compagnie Lombard Odier SCmA","12/31/2023","355","3,500",""
"Atomi Financial Group, Inc.","12/31/2023","347","3,434",""
"D.A. DAVIDSON & CO.","12/31/2023","346","3,429",""
"Fiduciary Trust Co","12/31/2023","345","3,414",""
"Pinnacle Wealth Planning Services, Inc.","12/31/2023","343","3,401",""
"Argent Trust Co","12/31/2023","341","3,379",""
"MAGNOLIA CAPITAL MANAGEMENT LTD","12/31/2023","341","3,370",""
"Grayhawk Investment Strategies Inc.","12/31/2023","450","3,363",""
"PDS Planning, Inc","12/31/2023","335","3,319",""
"Tudor Investment Corp Et Al","12/31/2023","333","3,300","call"
"Cutler Group LLC / CA","12/31/2023","332","3,288",""
"RWA WEALTH PARTNERS, LLC","12/31/2023","332","3,283",""
"CUTLER INVESTMENT COUNSEL LLC","12/31/2023","328","3,244",""
"Summit Global Investments","12/31/2023","324","3,206",""
"Baird Financial Group, Inc.","12/31/2023","323","3,201",""
"Colonial Trust Co / SC","12/31/2023","323","3,194",""
"Legacy Financial Advisors, Inc.","12/31/2023","321","3,176",""
"Edge Capital Group, LLC","12/31/2023","319","3,155",""
"OmniStar Financial Group, Inc.","12/31/2023","318","3,153",""
"Daiwa Securities Group Inc.","12/31/2023","319","3,150",""
"Pensionmark Financial Group, LLC","12/31/2023","315","3,123",""
"SEEDS INVESTOR LLC","12/31/2023","315","3,120",""
"TWO SIGMA SECURITIES, LLC","12/31/2023","313","3,100","call"
"Sollinda Capital Management LLC","12/31/2023","313","3,098",""
"Old North State Wealth Management, LLC","12/31/2023","311","3,080",""
"Nicholas Hoffman & Company, LLC.","12/31/2023","308","3,051",""
"LAZARD ASSET MANAGEMENT LLC","12/31/2023","303","3,000",""
"Envestnet Portfolio Solutions, Inc.","12/31/2023","301","2,980",""
"Moreno Evelyn V","12/31/2023","300","2,976",""
"EXCALIBUR MANAGEMENT CORP","12/31/2023","295","2,924",""
"BIP Wealth, LLC","12/31/2023","295","2,921",""
"FOX RUN MANAGEMENT, L.L.C.","12/31/2023","293","2,905",""
"Cubist Systematic Strategies, LLC","12/31/2023","293","2,902",""
"MGB Wealth Management, LLC","12/31/2023","292","2,895",""
"KEYBANK NATIONAL ASSOCIATION/OH","12/31/2023","292","2,895",""
"WESTWOOD HOLDINGS GROUP INC","12/31/2023","291","2,875",""
"GUGGENHEIM CAPITAL LLC","12/31/2023","288","2,854",""
"Transamerica Financial Advisors, Inc.","12/31/2023","289","2,852",""
"Callan Capital, LLC","12/31/2023","288","2,849",""
"WHITTIER TRUST CO","12/31/2023","287","2,845",""
"Laurel Wealth Advisors LLC","12/31/2023","285","2,825",""
"Kathmere Capital Management, LLC","12/31/2023","285","2,821",""
"Shoker Investment Counsel, Inc.","12/31/2023","284","2,812",""
"Capital Investment Advisors, LLC","12/31/2023","282","2,789",""
"Phillips Wealth Planners LLC","12/31/2023","272","2,771",""
"PRICE T ROWE ASSOCIATES INC /MD/","12/31/2023","281","2,770",""
"Virtu Financial LLC","12/31/2023","276","2,731",""
"AlphaStar Capital Management, LLC","12/31/2023","274","2,718",""
"Peak Asset Management, LLC","12/31/2023","273","2,700",""
"EP Wealth Advisors, LLC","12/31/2023","268","2,655",""
"Riverview Trust Co","12/31/2023","268","2,653",""
"MISSION WEALTH MANAGEMENT, LP","12/31/2023","267","2,649",""
"PATRIOT INVESTMENT MANAGEMENT GROUP, INC.","12/31/2023","264","2,619",""
"CENTRAL TRUST Co","12/31/2023","264","2,611",""
"Cannell & Co.","12/31/2023","264","2,611",""
"SHELL ASSET MANAGEMENT CO","12/31/2023","265","2,611",""
"AE Wealth Management LLC","12/31/2023","256","2,596",""
"SVB WEALTH LLC","12/31/2023","260","2,574",""
"CENTAURUS FINANCIAL, INC.","12/31/2023","259","2,560",""
"Carlson Capital Management","12/31/2023","258","2,559",""
"LOWE BROCKENBROUGH & CO INC","12/31/2023","257","2,550",""
"Bray Capital Advisors","12/31/2023","257","2,550",""
"TOBAM","12/31/2023","259","2,546",""
"TD PRIVATE CLIENT WEALTH LLC","12/31/2023","255","2,531",""
"Legacy Capital Group California, Inc.","12/31/2023","255","2,530",""
"PARK AVENUE SECURITIES LLC","12/31/2023","254","2,510",""
"WealthShield Partners, LLC","12/31/2023","253","2,508",""
"J. L. Bainbridge & Co., Inc.","12/31/2023","252","2,500",""
"Robertson Stephens Wealth Management, LLC","12/31/2023","252","2,498",""
"DRIVE WEALTH MANAGEMENT, LLC","12/31/2023","252","2,498",""
"Firestone Capital Management","12/31/2023","246","2,434",""
"Canopy Partners, LLC","12/31/2023","245","2,423",""
"CVA Family Office, LLC","12/31/2023","245","2,423",""
"FIFTH THIRD BANCORP","12/31/2023","243","2,412",""
"Sivia Capital Partners, LLC","12/31/2023","243","2,403",""
"TOMPKINS FINANCIAL CORP","12/31/2023","242","2,400",""
"CWM, LLC","12/31/2023","241","2,384",""
"HILLTOP WEALTH ADVISORS, LLC","12/31/2023","240","2,376",""
"Stiles Financial Services Inc","12/31/2023","239","2,372",""
"West Oak Capital, LLC","12/31/2023","228","2,311",""
"Stonebridge Capital Advisors LLC","12/31/2023","233","2,306",""
"KANAWHA CAPITAL MANAGEMENT LLC","12/31/2023","233","2,305",""
"Quadrant Private Wealth Management, LLC","12/31/2023","232","2,300",""
"Galvin, Gaustad & Stein, LLC","12/31/2023","232","2,298",""
"MIRABELLA FINANCIAL SERVICES LLP","12/31/2023","232","2,295",""
"Advisors Asset Management, Inc.","12/31/2023","231","2,289",""
"Savant Capital, LLC","12/31/2023","230","2,284",""
"BESSEMER GROUP INC","12/31/2023","230","2,273",""
"LBMC INVESTMENT ADVISORS, LLC","12/31/2023","227","2,254",""
"Sanibel Captiva Trust Company, Inc.","12/31/2023","226","2,241",""
"West Coast Financial LLC","12/31/2023","222","2,203",""
"GYL Financial Synergies, LLC","12/31/2023","222","2,200",""
"Fiduciary Group LLC","12/31/2023","218","2,158",""
"Prudent Man Advisors, LLC","12/31/2023","213","2,116",""
"Clarkston Capital Partners, LLC","12/31/2023","212","2,106",""
"CERTUITY, LLC","12/31/2023","209","2,071",""
"Intrua Financial, LLC","12/31/2023","209","2,070",""
"Optas, LLC","12/31/2023","208","2,060",""
"1ST SOURCE BANK","12/31/2023","207","2,056",""
"CARRET ASSET MANAGEMENT, LLC","12/31/2023","207","2,050",""
"JOHNSON INVESTMENT COUNSEL INC","12/31/2023","206","2,044",""
"SteelPeak Wealth, LLC","12/31/2023","206","2,038",""
"Cetera Advisors LLC","12/31/2023","204","2,025",""
"KLINGENSTEIN FIELDS & CO LP","12/31/2023","203","2,015",""
"Carr Financial Group Corp","12/31/2023","203","2,014",""
"Optiver Holding B.V.","12/31/2023","203","2,010",""
"Spectrum Asset Management, Inc. (NB/CA)","12/31/2023","202","2,000",""
"PEAK6 Investments LLC","12/31/2023","202","2,000","put"
"TRANSCEND CAPITAL ADVISORS, LLC","12/31/2023","202","1,999",""
"Clearstead Advisors, LLC","12/31/2023","200","1,985",""
"M&R CAPITAL MANAGEMENT INC","12/31/2023","184","1,821",""
"Investors Research Corp","12/31/2023","182","1,800",""
"Lindbrook Capital, LLC","12/31/2023","178","1,765",""
"PRINCIPAL SECURITIES, INC.","12/31/2023","178","1,760",""
"IFP Advisors, Inc","12/31/2023","161","1,593",""
"HARBOUR INVESTMENTS, INC.","12/31/2023","154","1,526",""
"SOA Wealth Advisors, LLC.","12/31/2023","149","1,475",""
"ROTHSCHILD INVESTMENT LLC","12/31/2023","136","1,350",""
"Spire Wealth Management","12/31/2023","127","1,277",""
"Resurgent Financial Advisors LLC","12/31/2023","128","1,271",""
"Allworth Financial LP","12/31/2023","122","1,211",""
"Cutler Group LLC / CA","12/31/2023","10","1,200","call"
"Desjardins Global Asset Management Inc.","12/31/2023","120","1,184",""
"CarsonAllaria Wealth Management, Ltd.","12/31/2023","117","1,164",""
"Garde Capital, Inc.","12/31/2023","112","1,107",""
"ROWLANDMILLER & PARTNERS.ADV","12/31/2023","105","1,042",""
"Steward Partners Investment Advisory, LLC","12/31/2023","102","1,011",""
"Icon Wealth Advisors, LLC","12/31/2023","102","1,009",""
"Westside Investment Management, Inc.","12/31/2023","101","1,000",""
"Hexagon Capital Partners LLC","12/31/2023","96","955",""
"INSTITUTIONAL & FAMILY ASSET MANAGEMENT, LLC","12/31/2023","96","951",""
"UMB Bank, n.a.","12/31/2023","92","910",""
"Ancora Advisors LLC","12/31/2023","91","906",""
"HARBOR INVESTMENT ADVISORY, LLC","12/31/2023","90","892",""
"PNC FINANCIAL SERVICES GROUP, INC.","12/31/2023","88","871",""
"Russell Investments Group, Ltd.","12/31/2023","86","854",""
"TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH PZU SA","12/31/2023","81","805",""
"THOMPSON SIEGEL & WALMSLEY LLC","12/31/2023","80","790",""
"Stonehage Fleming Financial Services Holdings Ltd","12/31/2023","79","780",""
"Stonehage Fleming Financial Services Holdings Ltd","12/31/2023","79","780",""
"Rosenberg Matthew Hamilton","12/31/2023","77","767",""
"Householder Group Estate & Retirement Specialist, LLC","12/31/2023","76","753",""
"Kozak & Associates, Inc.","12/31/2023","72","737",""
"JANICZEK WEALTH MANAGEMENT, LLC","12/31/2023","74","733",""
"EverSource Wealth Advisors, LLC","12/31/2023","72","716",""
"MASSMUTUAL TRUST CO FSB/ADV","12/31/2023","71","704",""
"TFC Financial Management, Inc.","12/31/2023","67","663",""
"DIVIDEND ASSETS CAPITAL, LLC","12/31/2023","62","610",""
"Heritage Wealth Advisors","12/31/2023","60","600",""
"Cutler Group LLC / CA","12/31/2023","0","600","put"
"WASHINGTON TRUST Co","12/31/2023","58","580",""
"Addison Advisors LLC","12/31/2023","53","529",""
"Cullen/Frost Bankers, Inc.","12/31/2023","50","500",""
"Plante Moran Financial Advisors, LLC","12/31/2023","47","474",""
"Providence Capital Advisors, LLC","12/31/2023","46","463",""
"OGOREK ANTHONY JOSEPH /NY/ /ADV","12/31/2023","42","425",""
"FIRST FINANCIAL CORP /IN/","12/31/2023","41","415",""
"First Horizon Advisors, Inc.","12/31/2023","41","413",""
"Concord Wealth Partners","12/31/2023","41","412",""
"Zions Bancorporation, N.A.","12/31/2023","40","405",""
"Capital Advisors, Ltd. LLC","12/31/2023","41","404",""
"Western Pacific Wealth Management, LP","12/31/2023","40","403",""
"JFS WEALTH ADVISORS, LLC","12/31/2023","40","403",""
"CALDWELL SUTTER CAPITAL, INC.","12/31/2023","39","395",""
"ASSETMARK, INC","12/31/2023","37","375",""
"HOLLENCREST CAPITAL MANAGEMENT","12/31/2023","37","368",""
"BLUE BELL PRIVATE WEALTH MANAGEMENT, LLC","12/31/2023","34","345",""
"Park Place Capital Corp","12/31/2023","34","344",""
"HM PAYSON & CO","12/31/2023","34","342",""
"PRIVATE TRUST CO NA","12/31/2023","34","340",""
"Bartlett & Co. LLC","12/31/2023","0","300",""
"DELTA ASSET MANAGEMENT LLC/TN","12/31/2023","30","300",""
"BARTLETT & CO. WEALTH MANAGEMENT LLC","12/31/2023","30","300",""
"BALDWIN BROTHERS LLC/MA","12/31/2023","30","300",""
"Headlands Technologies LLC","12/31/2023","28","281",""
"Financial Management Professionals, Inc.","12/31/2023","27","266",""
"OPTIMUM INVESTMENT ADVISORS","12/31/2023","26","265",""
"Salomon & Ludwin, LLC","12/31/2023","22","255",""
"Capital Analysts, LLC","12/31/2023","26","252",""
"BOKF, NA","12/31/2023","24","239",""
"PEAK6 Investments LLC","12/31/2023","23","234",""
"FinTrust Capital Advisors, LLC","12/31/2023","18","182",""
"Bruce G. Allen Investments, LLC","12/31/2023","17","174",""
"Focused Wealth Management, Inc","12/31/2023","16","165",""
"JNBA Financial Advisors","12/31/2023","16","160",""
"BENJAMIN F. EDWARDS & COMPANY, INC.","12/31/2023","15","152",""
"CITY HOLDING CO","12/31/2023","15","150",""
"BNP PARIBAS FINANCIAL MARKETS","12/31/2023","15","149",""
"Financial Perspectives, Inc","12/31/2023","13","135",""
"CoreFirst Bank & Trust","12/31/2023","13","133",""
"NISA INVESTMENT ADVISORS, LLC","12/31/2023","13","129",""
"Harvest Fund Management Co., Ltd","12/31/2023","12","123",""
"Penserra Capital Management LLC","12/31/2023","11","114",""
"ICA Group Wealth Management, LLC","12/31/2023","11","110",""
"WHITTIER TRUST CO OF NEVADA INC","12/31/2023","10","107",""
"Retirement Group, LLC","12/31/2023","10","100",""
"AlphaMark Advisors, LLC","12/31/2023","10","100",""
"Key Financial Inc","12/31/2023","10","100",""
"SouthState Corp","12/31/2023","10","100",""
"JONES FINANCIAL COMPANIES LLLP","12/31/2023","10","100",""
"Arrow Financial Corp","12/31/2023","10","100",""
"Hoese & Co LLP","12/31/2023","9","100",""
"Ritter Daniher Financial Advisory LLC / DE","12/31/2023","10","100",""
"Larson Financial Group LLC","12/31/2023","9","95",""
"MCF Advisors LLC","12/31/2023","9","90",""
"EXCHANGE TRADED CONCEPTS, LLC","12/31/2023","8","87",""
"Farmers & Merchants Trust Co of Chambersburg PA","12/31/2023","9","87",""
"Private Ocean, LLC","12/31/2023","8","84",""
"WOLFF WIESE MAGANA LLC","12/31/2023","7","75",""
"Glen Eagle Advisors, LLC","12/31/2023","7","74",""
"CLEAR INVESTMENT RESEARCH, LLC","12/31/2023","6","67",""
"Frazier Financial Advisors, LLC","12/31/2023","6","65",""
"Smartleaf Asset Management LLC","12/31/2023","6","65",""
"Bell Investment Advisors, Inc","12/31/2023","6","61",""
"Pacific Center for Financial Services","12/31/2023","6","60",""
"First Horizon Advisors, Inc.","12/31/2023","5","58",""
"CAROLINAS WEALTH CONSULTING LLC","12/31/2023","5","57",""
"Baystate Wealth Management LLC","12/31/2023","5","56",""
"Carmichael Hill & Associates, Inc.","12/31/2023","5","54",""
"Annapolis Financial Services, LLC","12/31/2023","5","53",""
"Coston, McIsaac & Partners","12/31/2023","5","50",""
"GoalVest Advisory LLC","12/31/2023","4","43",""
"VALLEY NATIONAL ADVISERS INC","12/31/2023","4","40",""
"AdvisorNet Financial, Inc","12/31/2023","2","28",""
"Valued Wealth Advisors LLC","12/31/2023","2","27",""
"MARYLAND CAPITAL ADVISORS INC.","12/31/2023","2","25",""
"Mine & Arao Wealth Creation & Management, LLC.","12/31/2023","2","23",""
"Versant Capital Management, Inc","12/31/2023","2","20",""
"Fairman Group, LLC","12/31/2023","1","18",""
"New England Capital Financial Advisors LLC","12/31/2023","1","17",""
"D.A. DAVIDSON & CO.","12/31/2023","10","15","put"
"Cornerstone Planning Group LLC","12/31/2023","1","14",""
"Sunbelt Securities, Inc.","12/31/2023","1","11",""
"Caitlin John, LLC","12/31/2023","0","2",""
"Moisand Fitzgerald Tamayo, LLC","12/31/2023","0","1",""
"Erste Asset Management GmbH","12/31/2023","0","0",""
"Financial Gravity Asset Management, Inc.","12/31/2023","0","0",""
"Financial Gravity Asset Management, Inc.","12/31/2023","0","0",""
"Global Wealth Management Investment Advisory, Inc.","12/31/2023","0","0",""
"CONCOURSE FINANCIAL GROUP SECURITIES, INC.","12/31/2023","0","0",""
