Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
SAIL,SAILPOINT TECHNOLOGIES HLDGS,COM,78781P105,10,0.0%,215,,
SWN,SOUTHWESTERN ENERGY CO,COM,845467109,10,0.0%,"2,100",,
CQP,CHENIERE ENERGY PARTNERS LP,COM UNIT,16411Q101,9,0.0%,213,,
PDCE,PDC ENERGY INC,COM,69327R101,9,0.0%,185,,
METC,RAMACO RES INC,COM,75134P303,9,0.0%,675,,
IPO,RENAISSANCE CAP GREENWICH FD,IPO ETF,759937204,9,0.0%,152,,
SMMT,SUMMIT THERAPEUTICS INC,COM,86627T108,9,0.0%,"3,241",,
TELL,TELLURIAN INC NEW,COM,87968A104,9,0.0%,"2,800",,
BHF,BRIGHTHOUSE FINL INC,COM,10922N103,8,0.0%,147,,
MDC,M D C HLDGS INC,COM,552676108,7,0.0%,125,,
PLX,PROTALIX BIOTHERAPEUTICS INC,COM,74365A309,5,0.0%,"6,000",,
GTE,GRAN TIERRA ENERGY INC,COM,38500T101,4,0.0%,"5,000",,
SRG,SERITAGE GROWTH PPTYS,CL A,81752R100,4,0.0%,300,,
DBI,DESIGNER BRANDS INC,CL A,250565108,3,0.0%,224,,
WTI,W & T OFFSHORE INC,COM,92922P106,2,0.0%,500,,
GER,GOLDMAN SACHS MLP ENERGY REN,COM,38148G206,1,0.0%,133,,
SIBN,SI-BONE INC,COM,825704109,0,0.0%,1,,
VEDL,VEDANTA LIMITED,SPONSORED ADR,92242Y100,0,0.0%,500,,
