Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
MUR,MURPHY OIL CORP,COMMON STOCK,626717102,"3,759",0.0%,"87,400",,
HUN,HUNTSMAN CORP,COMMON STOCK,447011107,"3,726",0.0%,"135,600",,
APA,APA CORPORATION,COMMON STOCK,03743Q108,"3,638",0.0%,"77,955",,
ARCH,ARCH RESOURCES INC,COMMON STOCK,03940R107,"3,584",0.0%,"25,100",,
NFG,NATIONAL FUEL GAS CO,COMMON STOCK,636180101,"3,494",0.0%,"55,200",,
CPG.TO,CRESCENT PT ENERGY CORP,COMMON STOCK,22576C101,"3,380",0.0%,"474,100",,
ERF.TO,ENERPLUS CORP,COMMON STOCK,292766102,"3,129",0.0%,"177,400",,
FANG,DIAMONDBACK ENERGY INC,COMMON STOCK,25278X109,"3,101",0.0%,"22,672",,
ENLC,ENLINK MIDSTREAM LLC,COMMON STOCK,29336T100,"2,870",0.0%,"233,400",,
SWN,SOUTHWESTERN ENERGY CO,COMMON STOCK,845467109,"2,717",0.0%,"464,495",,
VST,VISTRA CORP,COMMON STOCK,92840M102,"2,538",0.0%,"109,400",,
OVV.TO,OVINTIV INC,COMMON STOCK,69047Q102,"2,528",0.0%,"49,862",,
BC,BRUNSWICK CORP,COMMON STOCK,117043109,"2,493",0.0%,"34,600",,
CHRD,CHORD ENERGY CORPORATION,COMMON STOCK,674215207,"2,380",0.0%,"17,400",,
CRK,COMSTOCK RES INC,COMMON STOCK,205768302,"2,374",0.0%,"173,200",,
VET.TO,VERMILION ENERGY INC,COMMON STOCK,923725105,"2,082",0.0%,"117,728",,
OKE,ONEOK INC NEW,COMMON STOCK,682680103,"2,004",0.0%,"30,514",,
KMI,KINDER MORGAN INC DEL,COMMON STOCK,49456B101,"1,634",0.0%,"90,427",,
CTRA,COTERRA ENERGY INC,COMMON STOCK,127097103,"1,425",0.0%,"58,010",,
NRG,NRG ENERGY INC,COMMON STOCK,629377508,"1,368",0.0%,"43,000",,
OGE,OGE ENERGY CORP,COMMON STOCK,670837103,"1,344",0.0%,"34,000",,
SM,SM ENERGY CO,COMMON STOCK,78454L100,"1,306",0.0%,"37,500",,
OXY,OCCIDENTAL PETE CORP,COMMON STOCK,674599105,"1,147",0.0%,"18,210",,
NWE,NORTHWESTERN CORP,COMMON STOCK,668074305,"1,127",0.0%,"19,000",,
ORI,OLD REP INTL CORP,COMMON STOCK,680223104,"1,103",0.0%,"45,713",,
DVN,DEVON ENERGY CORP NEW,COMMON STOCK,25179M103,"1,033",0.0%,"16,810",,
AR,ANTERO RESOURCES CORP,COMMON STOCK,03674X106,954,0.0%,"30,800",,
MDC,M D C HLDGS INC,COMMON STOCK,552676108,701,0.0%,"22,200",,
NI,NISOURCE INC,COMMON STOCK,65473P105,682,0.0%,"24,900",,
KOS,KOSMOS ENERGY LTD,COMMON STOCK,500688106,385,0.0%,"60,600",,
PKI,PERKINELMER INC,COMMON STOCK,714046109,336,0.0%,"2,397",,
SCI,SERVICE CORP INTL,COMMON STOCK,817565104,289,0.0%,"4,192",,
TALO,TALOS ENERGY INC,COMMON STOCK,87484T108,270,0.0%,"14,305",,
MGY,MAGNOLIA OIL & GAS CORP,COMMON STOCK,559663109,241,0.0%,"10,300",,
HES,HESS CORP,COMMON STOCK,42809H107,228,0.0%,"1,610",,
DTE,DTE ENERGY CO,COMMON STOCK,233331107,176,0.0%,"1,500",,
AEE,AMEREN CORP,COMMON STOCK,023608102,134,0.0%,"1,510",,
COP,CONOCOPHILLIPS,COMMON STOCK,20825C104,130,0.0%,"1,105",,
CNX,CNX RES CORP,COMMON STOCK,12653C108,96,0.0%,"5,755",,
MBC,MASTERBRAND INC,COMMON STOCK,57638P104,88,0.0%,"11,700",,
PXD,PIONEER NAT RES CO,COMMON STOCK,723787107,78,0.0%,342,,
MTDR,MATADOR RES CO,COMMON STOCK,576485205,77,0.0%,"1,356",,
CPE,CALLON PETE CO DEL,COMMON STOCK,13123X508,71,0.0%,"1,934",,
PNW,PINNACLE WEST CAP CORP,COMMON STOCK,723484101,53,0.0%,700,,
BTU,PEABODY ENERGY CORP,COMMON STOCK,704551100,47,0.0%,"1,800",,
EOG,EOG RES INC,COMMON STOCK,26875P101,1,0.0%,10,,
STX,SEAGATE TECHNOLOGY HLDNGS PL,COMMON STOCK,G7997R103,0,0.0%,10,,
PDCE,PDC ENERGY INC,COMMON STOCK,69327R101,0,0.0%,10,,
