"Manager","Report Date","Value ($000)","Shares","Option Type"
"TOCQUEVILLE ASSET MANAGEMENT L.P.","12/31/2019","443","7,900",""
"SeaCrest Wealth Management, LLC","12/31/2019","441","7,861",""
"CAPITAL FUND MANAGEMENT S.A.","12/31/2019","441","7,859",""
"Wolff Financial Management LLC","12/31/2019","436","7,771",""
"Henry James International Management Inc.","12/31/2019","434","7,728",""
"Lido Advisors, LLC","12/31/2019","431","7,685",""
"MITCHELL CAPITAL MANAGEMENT CO","12/31/2019","428","7,625",""
"Cetera Advisors LLC","12/31/2019","428","7,615",""
"Bank of Marin","12/31/2019","426","7,597",""
"Cypress Capital Group","12/31/2019","426","7,584",""
"Baird Financial Group, Inc.","12/31/2019","422","7,522",""
"TAP Consulting, LLC","12/31/2019","419","7,468",""
"People's United Financial, Inc.","12/31/2019","417","7,429",""
"Bristol Gate Capital Partners Inc.","12/31/2019","409","7,289",""
"Wealth Management Associates, Inc.","12/31/2019","408","7,283",""
"Resource Management, LLC","12/31/2019","402","7,166",""
"GWM Advisors LLC","12/31/2019","401","7,148",""
"Sowell Financial Services LLC","12/31/2019","400","7,122",""
"Kovack Advisors, Inc.","12/31/2019","399","7,112",""
"Westshore Wealth, LLC","12/31/2019","399","7,100",""
"Probity Advisors, Inc.","12/31/2019","396","7,060",""
"Highlander Capital Management, LLC","12/31/2019","396","7,052",""
"TRUE Private Wealth Advisors","12/31/2019","387","6,905",""
"BUSEY WEALTH MANAGEMENT","12/31/2019","376","6,692",""
"Nachman Norwood & Parrott, Inc","12/31/2019","375","6,685",""
"LEAVELL INVESTMENT MANAGEMENT, INC.","12/31/2019","374","6,663",""
"RAYMOND JAMES TRUST N.A.","12/31/2019","369","6,573",""
"Regal Investment Advisors LLC","12/31/2019","365","6,506",""
"Aft, Forsyth & Company, Inc.","12/31/2019","363","6,465",""
"PRIVATE ASSET MANAGEMENT INC","12/31/2019","361","6,424",""
"AIGEN INVESTMENT MANAGEMENT, LP","12/31/2019","360","6,407",""
"Fieldpoint Private Securities, LLC","12/31/2019","358","6,372",""
"Altium Wealth Management LLC","12/31/2019","355","6,325",""
"Advisory Services Network, LLC","12/31/2019","352","6,279",""
"Sunbelt Securities, Inc.","12/31/2019","352","6,263",""
"Jacobi Capital Management LLC","12/31/2019","351","6,252",""
"WHITTIER TRUST CO OF NEVADA INC","12/31/2019","344","6,124",""
"CONDOR CAPITAL MANAGEMENT","12/31/2019","342","6,100",""
"BARCLAYS PLC","12/31/2019","342","6,100","call"
"NumerixS Investment Technologies Inc","12/31/2019","342","6,100",""
"PARK CIRCLE Co","12/31/2019","337","6,000",""
"IHT Wealth Management, LLC","12/31/2019","335","5,974",""
"Abbot Financial Management, Inc.","12/31/2019","333","5,930",""
"WHITTIER TRUST CO","12/31/2019","331","5,904",""
"Fisher Asset Management, LLC","12/31/2019","328","5,848",""
"BROWN ADVISORY INC","12/31/2019","327","5,828",""
"MEANS INVESTMENT CO., INC.","12/31/2019","328","5,779",""
"Valmark Advisers, Inc.","12/31/2019","324","5,767",""
"WEDGEWOOD PARTNERS INC","12/31/2019","321","5,725",""
"GREAT VALLEY ADVISOR GROUP, INC.","12/31/2019","321","5,717",""
"SIMPLEX TRADING, LLC","12/31/2019","320","5,711",""
"PREMIER ASSET MANAGEMENT LLC","12/31/2019","320","5,705",""
"Archford Capital Strategies, LLC","12/31/2019","319","5,689",""
"Checchi Capital Advisers, LLC","12/31/2019","319","5,680",""
"Beacon Pointe Wealth Advisors, LLC","12/31/2019","316","5,649",""
"McIlrath & Eck, LLC","12/31/2019","317","5,644",""
"NOMURA ASSET MANAGEMENT CO LTD","12/31/2019","316","5,636",""
"Integer Wealth Advisors Group LLC","12/31/2019","313","5,586",""
"TWO SIGMA SECURITIES, LLC","12/31/2019","310","5,526",""
"MIROVA","12/31/2019","307","5,471",""
"GIRARD PARTNERS LTD.","12/31/2019","305","5,438",""
"Capital Bank & Trust Co","12/31/2019","304","5,409",""
"BNP PARIBAS ARBITRAGE, SA","12/31/2019","303","5,400",""
"JANE STREET GROUP, LLC","12/31/2019","303","5,400","put"
"OPPENHEIMER & CO INC","12/31/2019","300","5,338",""
"Guggenheim Capital LLC","12/31/2019","298","5,312",""
"Baystate Wealth Management LLC","12/31/2019","297","5,299",""
"PINNACLE FINANCIAL PARTNERS INC","12/31/2019","294","5,238",""
"CAPROCK Group, Inc.","12/31/2019","290","5,160",""
"CENTAURUS FINANCIAL, INC.","12/31/2019","289","5,141",""
"Calton & Associates, Inc.","12/31/2019","288","5,128",""
"BURNS J W & CO INC/NY","12/31/2019","286","5,089",""
"KARPAS STRATEGIES, LLC","12/31/2019","281","5,000",""
"FARMERS & MERCHANTS INVESTMENTS INC","12/31/2019","281","5,000",""
"HOYLECOHEN, LLC","12/31/2019","281","5,000",""
"Dean Capital Investments Management, LLC","12/31/2019","279","4,971",""
"LifePlan Financial Group, Inc","12/31/2019","267","4,756",""
"Belpointe Asset Management LLC","12/31/2019","262","4,677",""
"Sheaff Brock Investment Advisors, LLC","12/31/2019","261","4,659",""
"BESSEMER GROUP INC","12/31/2019","257","4,575",""
"COMMERCE BANK","12/31/2019","257","4,572",""
"Shulman DeMeo Asset Management LLC","12/31/2019","253","4,504",""
"Columbia Trust Co 01012016","12/31/2019","252","4,490",""
"Mechanics Bank Trust Department","12/31/2019","252","4,490",""
"Koshinski Asset Management, Inc.","12/31/2019","251","4,477",""
"LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA","12/31/2019","251","4,466",""
"X-Square Capital, LLC","12/31/2019","249","4,435",""
"ASPIRIANT, LLC","12/31/2019","250","4,430",""
"Lindbrook Capital, LLC","12/31/2019","246","4,379",""
"Geneos Wealth Management Inc.","12/31/2019","244","4,360",""
"AVANTAX ADVISORY SERVICES, INC.","12/31/2019","245","4,348",""
"HAVERFORD TRUST CO","12/31/2019","244","4,344",""
"Chicago Partners Investment Group LLC","12/31/2019","246","4,331",""
"First Allied Advisory Services, Inc.","12/31/2019","243","4,310",""
"Bay Harbor Wealth Management, LLC","12/31/2019","236","4,211",""
"TRUEWEALTH LLC","12/31/2019","235","4,190",""
"Ethic Inc.","12/31/2019","232","4,138",""
"PATHSTONE FAMILY OFFICE, LLC","12/31/2019","2,308","4,113",""
"Wellesley Investment Partners, LLC","12/31/2019","230","4,100",""
"Clarius Group, LLC","12/31/2019","228","4,056",""
"ARROW FINANCIAL CORP","12/31/2019","225","4,016",""
"Graves-Light Private Wealth Management, Inc.","12/31/2019","225","4,000",""
"Rossmore Private Capital","12/31/2019","225","4,000",""
"BECK MACK & OLIVER LLC","12/31/2019","225","4,000",""
"Verdence Capital Advisors LLC","12/31/2019","225","4,000",""
"MILES CAPITAL, INC.","12/31/2019","224","3,983",""
"Legacy Capital Partners, Inc.","12/31/2019","222","3,949",""
"DONALDSON CAPITAL MANAGEMENT, LLC","12/31/2019","222","3,947",""
"BOSTON PRIVATE WEALTH LLC","12/31/2019","221","3,942",""
"CITIGROUP INC","12/31/2019","219","3,900","put"
"Telos Capital Management, Inc.","12/31/2019","216","3,848",""
"Cornerstone Advisors, Inc.","12/31/2019","212","3,779",""
"BROWN BROTHERS HARRIMAN & CO","12/31/2019","211","3,760",""
"SILVERCREST ASSET MANAGEMENT GROUP LLC","12/31/2019","210","3,747",""
"Marble Harbor Investment Counsel, LLC","12/31/2019","208","3,710",""
"Meadow Creek Wealth Advisors LLC","12/31/2019","208","3,708",""
"Mercer Capital Advisers, Inc.","12/31/2019","205","3,650",""
"REGENTATLANTIC CAPITAL LLC","12/31/2019","204","3,643",""
"ARGI Investment Services, LLC","12/31/2019","206","3,610",""
"ACG Wealth","12/31/2019","200","3,569",""
"INVESTMENT PARTNERS, LTD.","12/31/2019","200","3,563",""
"Investors Research Corp","12/31/2019","195","3,478",""
"Savior LLC","12/31/2019","189","3,372",""
"Sargent Bickham Lagudis LLC","12/31/2019","180","3,199",""
"American Portfolios Advisors","12/31/2019","176","3,143",""
"Clear Harbor Asset Management, LLC","12/31/2019","168","3,000",""
"Wealth Quarterback LLC","12/31/2019","74","2,971",""
"EXANE DERIVATIVES","12/31/2019","161","2,873",""
"Cutler Group LP","12/31/2019","157","2,803",""
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC","12/31/2019","156","2,773",""
"Firestone Capital Management","12/31/2019","154","2,740",""
"Tower Research Capital LLC (TRC)","12/31/2019","151","2,707",""
"Advisory Alpha, LLC","12/31/2019","150","2,694",""
"Compagnie Lombard Odier SCmA","12/31/2019","142","2,543",""
"Atlas Private Wealth Management","12/31/2019","141","2,509",""
"Parallel Advisors, LLC","12/31/2019","139","2,472",""
"Quantbot Technologies LP","12/31/2019","131","2,342",""
"Private Capital Group, LLC","12/31/2019","126","2,248",""
"MUFG Americas Holdings Corp","12/31/2019","125","2,220",""
"RATIONAL ADVISORS LLC","12/31/2019","123","2,200",""
"Pinnacle Bank","12/31/2019","123","2,190",""
"QUANTUM CAPITAL MANAGEMENT","12/31/2019","122","2,169",""
"Patriot Financial Group Insurance Agency, LLC","12/31/2019","119","2,128",""
"Chevy Chase Trust Holdings, Inc.","12/31/2019","112","2,000",""
"Ropes Wealth Advisors LLC","12/31/2019","112","2,000",""
"Ellis Investment Partners, LLC","12/31/2019","111","1,977",""
"Jackson, Grant Investment Advisers, Inc.","12/31/2019","109","1,936",""
"MONETA GROUP INVESTMENT ADVISORS LLC","12/31/2019","101","1,799",""
"Vigilant Capital Management, LLC","12/31/2019","97","1,732",""
"Norway Savings Bank","12/31/2019","94","1,679",""
"FLAGSHIP HARBOR ADVISORS, LLC","12/31/2019","90","1,600",""
"FIRST FINANCIAL CORP /IN/","12/31/2019","88","1,561",""
"Coastal Investment Advisors, Inc.","12/31/2019","90","1,542",""
"BARTLETT & CO. WEALTH MANAGEMENT LLC","12/31/2019","82","1,465",""
"Squar Milner Financial Services LLC","12/31/2019","78","1,401",""
"Global Retirement Partners, LLC","12/31/2019","75","1,344",""
"Financial Perspectives, Inc","12/31/2019","69","1,238",""
"tru Independence LLC","12/31/2019","50","1,195",""
"PNC Financial Services Group, Inc.","12/31/2019","65","1,162",""
"Advisors Asset Management, Inc.","12/31/2019","61","1,093",""
"Ancora Advisors, LLC","12/31/2019","56","1,000",""
"BARCLAYS PLC","12/31/2019","56","1,000","put"
"Sterling Investment Advisors, Ltd.","12/31/2019","54","978",""
"BlackRock Inc.","12/31/2019","54","958",""
"FIRST MANHATTAN CO","12/31/2019","53","952",""
"Lenox Wealth Advisors, LLC","12/31/2019","53","942",""
"IFP Advisors, Inc","12/31/2019","53","938",""
"1776 WEALTH LLC","12/31/2019","51","925",""
"Zions Bancorporation, N.A.","12/31/2019","50","896",""
"Coastal Capital Group, Inc.","12/31/2019","49","873",""
"North Star Investment Management Corp.","12/31/2019","47","840",""
"Valeo Financial Advisors, LLC","12/31/2019","47","833",""
"Covington Capital Management","12/31/2019","42","750",""
"SYNOVUS FINANCIAL CORP","12/31/2019","42","750",""
"Balentine LLC","12/31/2019","42","745",""
"Meridian Wealth Partners, LLC","12/31/2019","40","704",""
"ASSETMARK, INC","12/31/2019","38","682",""
"TRUSTCORE FINANCIAL SERVICES, LLC","12/31/2019","38","669",""
"Investment Research & Advisory Group, Inc.","12/31/2019","37","667",""
"MASSMUTUAL TRUST CO FSB/ADV","12/31/2019","36","645",""
"FIFTH THIRD BANCORP","12/31/2019","36","641",""
"Allworth Financial LP","12/31/2019","36","640",""
"CITY HOLDING CO","12/31/2019","34","612",""
"ENTERPRISE FINANCIAL SERVICES CORP","12/31/2019","34","611",""
"Bedel Financial Consulting, Inc.","12/31/2019","34","600",""
"OGOREK ANTHONY JOSEPH /NY/ /ADV","12/31/2019","33","600",""
"MARK SHEPTOFF FINANCIAL PLANNING, LLC","12/31/2019","32","565",""
"CULLEN/FROST BANKERS, INC.","12/31/2019","30","543",""
"FinTrust Capital Advisors, LLC","12/31/2019","30","530",""
"Sofos Investments, Inc.","12/31/2019","29","524",""
"OPPENHEIMER ASSET MANAGEMENT INC.","12/31/2019","29","521",""
"AdvisorNet Financial, Inc","12/31/2019","29","512",""
"Kore Private Wealth LLC","12/31/2019","29","511",""
"Total Clarity Wealth Management, Inc.","12/31/2019","40","490",""
"Great Diamond Partners, LLC","12/31/2019","26","480",""
"ADIRONDACK TRUST CO","12/31/2019","26","469",""
"HARBOR INVESTMENT ADVISORY, LLC","12/31/2019","26","463",""
"PROEQUITIES, INC.","12/31/2019","26","459",""
"Winslow, Evans & Crocker, Inc.","12/31/2019","28","450",""
"RMR Wealth Builders","12/31/2019","25","447",""
"Parkside Financial Bank & Trust","12/31/2019","24","421",""
"HALL LAURIE J TRUSTEE","12/31/2019","22","400",""
"Versant Capital Management, Inc","12/31/2019","22","400",""
"Cutler Group LP","12/31/2019","0","400","put"
"MANCHESTER FINANCIAL INC","12/31/2019","22","395",""
"Parallax Volatility Advisers, L.P.","12/31/2019","22","391",""
"Sugarloaf Wealth Management, LLC","12/31/2019","21","383",""
"Asset Dedication, LLC","12/31/2019","21","380",""
"NEXT Financial Group, Inc","12/31/2019","21","371",""
"Truehand, Inc","12/31/2019","21","366",""
"Orion Portfolio Solutions, LLC","12/31/2019","20","354",""
"TD AMERITRADE INVESTMENT MANAGEMENT, LLC","12/31/2019","19","347",""
"REILLY FINANCIAL ADVISORS, LLC","12/31/2019","18","329",""
"Sandy Spring Bank","12/31/2019","17","300",""
"FSA Wealth Management LLC","12/31/2019","17","300",""
"Cascade Investment Advisors, Inc.","12/31/2019","16","300",""
"Mondrian Investment Partners LTD","12/31/2019","21","294",""
"Aspire Private Capital, LLC","12/31/2019","16","293",""
"Berman Capital Advisors, LLC","12/31/2019","16","287",""
"ATLAS CAPITAL ADVISORS LLC","12/31/2019","15","281",""
"Oakworth Capital, Inc.","12/31/2019","16","280",""
"Arkadios Wealth Advisors","12/31/2019","14","259",""
"Sound Income Strategies, LLC","12/31/2019","14","258",""
"Sound Income Strategies, LLC","12/31/2019","14","258",""
"Gemmer Asset Management LLC","12/31/2019","14","250",""
"Avondale Wealth Management","12/31/2019","14","246",""
"Riggs Asset Managment Co. Inc.","12/31/2019","14","245",""
"EARNEST PARTNERS LLC","12/31/2019","14","241",""
"Royal Fund Management, LLC","12/31/2019","13","238",""
"TSFG, LLC","12/31/2019","13","225",""
"CNB Bank","12/31/2019","12","215",""
"CAPITAL INTERNATIONAL INC /CA/","12/31/2019","12","205",""
"VERUS CAPITAL PARTNERS, LLC","12/31/2019","11","200",""
"VALLEY NATIONAL ADVISERS INC","12/31/2019","10","177",""
"Gradient Investments LLC","12/31/2019","10","170",""
"Thomas J. Herzfeld Advisors, Inc.","12/31/2019","9","167",""
"Kistler-Tiffany Companies, LLC","12/31/2019","9","163",""
"HOWE & RUSLING INC","12/31/2019","9","153",""
"Bray Capital Advisors","12/31/2019","8","150",""
"Stonebridge Capital Advisors LLC","12/31/2019","8","141",""
"EVOKE WEALTH, LLC","12/31/2019","7","141",""
"Carroll Financial Associates, Inc.","12/31/2019","7","136",""
"Baird Financial Group, Inc.","12/31/2019","8","136",""
"WEALTHCARE CAPITAL MANAGEMENT LLC","12/31/2019","7","131",""
"AlphaMark Advisors, LLC","12/31/2019","7","129",""
"WEBSTER BANK, N. A.","12/31/2019","7","118",""
"Sofos Investments, Inc.","12/31/2019","56","107",""
"TOMPKINS FINANCIAL CORP","12/31/2019","6","100",""
"BELLEVUE ASSET MANAGEMENT, LLC","12/31/2019","6","100",""
"FTB Advisors, Inc.","12/31/2019","5","97",""
"DELTA ASSET MANAGEMENT LLC/TN","12/31/2019","5","97",""
"Tradewinds Capital Management, LLC","12/31/2019","5","88",""
"First National Bank of South Miami","12/31/2019","4","79",""
"BerganKDV Wealth Management, LLC","12/31/2019","4","72",""
"MOTCO","12/31/2019","4","65",""
"Johnson Financial Group, Inc.","12/31/2019","4","65",""
"Nelson, Van Denburg & Campbell Wealth Management Group, LLC","12/31/2019","3","54",""
"Vectors Research Management, LLC","12/31/2019","3","53",""
"Larson Financial Group LLC","12/31/2019","3","51",""
"Glassman Wealth Services","12/31/2019","3","50",""
"Certified Advisory Corp","12/31/2019","3","50",""
"Taylor Hoffman Wealth Management","12/31/2019","3","50",""
"Weaver Consulting Group","12/31/2019","3","47",""
"BESSEMER GROUP INC","12/31/2019","3","45",""
"Tortoise Investment Management, LLC","12/31/2019","2","39",""
"Tarbox Family Office, Inc.","12/31/2019","2","36",""
"Core Wealth Advisors, Inc.","12/31/2019","2","35",""
"Copeland Capital Management, LLC","12/31/2019","2","34",""
"CX Institutional","12/31/2019","2","32",""
"EXCHANGE TRADED CONCEPTS, LLC","12/31/2019","2","31",""
"QCI ASSET MANAGEMENT INC/NY","12/31/2019","1","20",""
"Carolina Wealth Advisors, LLC","12/31/2019","1","10",""
"Anchor Investment Management, LLC","12/31/2019","0","8",""
"ENTERPRISE FINANCIAL SERVICES CORP","12/31/2019","0","7",""
"Global Trust Asset Management, LLC","12/31/2019","0","4",""
"AUA CAPITAL MANAGEMENT, LLC","12/31/2019","0","4",""
"CREDIT AGRICOLE S A","12/31/2019","0","1",""
