"Manager","Report Date","Value ($000)","Shares","Option Type"
"Vident Investment Advisory, LLC","12/31/2020","350","6,203",""
"GREAT VALLEY ADVISOR GROUP, INC.","12/31/2020","344","6,107",""
"QS Investors, LLC","12/31/2020","343","6,070",""
"Unigestion Holding SA","12/31/2020","343","6,065",""
"Financial Architects, Inc","12/31/2020","340","6,033",""
"PREMIER ASSET MANAGEMENT LLC","12/31/2020","336","5,948",""
"TRANSCEND WEALTH COLLECTIVE, LLC","12/31/2020","335","5,937",""
"Bradley Mark J.","12/31/2020","334","5,910",""
"Henry James International Management, Inc.","12/31/2020","331","5,874",""
"LOWE BROCKENBROUGH & CO INC","12/31/2020","330","5,850",""
"YHB Investment Advisors, Inc.","12/31/2020","327","5,790",""
"Beacon Pointe Advisors, LLC","12/31/2020","327","5,790",""
"Cetera Advisors LLC","12/31/2020","323","5,729",""
"AE Wealth Management LLC","12/31/2020","322","5,706",""
"DONALDSON CAPITAL MANAGEMENT, LLC","12/31/2020","322","5,701",""
"FINANCIAL COUNSELORS INC","12/31/2020","321","5,687",""
"McIlrath & Eck, LLC","12/31/2020","318","5,644",""
"WASHINGTON TRUST Co","12/31/2020","318","5,635",""
"Wealth Management Associates, Inc.","12/31/2020","316","5,602",""
"Baird Financial Group, Inc.","12/31/2020","313","5,553",""
"Nachman Norwood & Parrott, Inc","12/31/2020","313","5,552",""
"GUGGENHEIM CAPITAL LLC","12/31/2020","313","5,541",""
"Altium Wealth Management LLC","12/31/2020","311","5,516",""
"JUPITER ASSET MANAGEMENT LTD","12/31/2020","306","5,440",""
"TWO SIGMA SECURITIES, LLC","12/31/2020","306","5,430",""
"Cetera Investment Advisers","12/31/2020","306","5,422",""
"BNP PARIBAS ARBITRAGE, SA","12/31/2020","304","5,400",""
"Bath Savings Trust Co","12/31/2020","303","5,376",""
"OneAscent Wealth Management LLC","12/31/2020","299","5,304",""
"People's United Financial, Inc.","12/31/2020","299","5,297",""
"BURNS J W & CO INC/NY","12/31/2020","297","5,259",""
"Rossmore Private Capital","12/31/2020","296","5,252",""
"BROWN ADVISORY INC","12/31/2020","288","5,102",""
"Telos Capital Management, Inc.","12/31/2020","287","5,079",""
"Ethic Inc.","12/31/2020","285","5,043",""
"FARMERS & MERCHANTS INVESTMENTS INC","12/31/2020","282","5,000",""
"BLUESTEIN R H & CO","12/31/2020","282","5,000",""
"KARPAS STRATEGIES, LLC","12/31/2020","282","5,000",""
"HOYLECOHEN, LLC","12/31/2020","282","5,000",""
"HRT FINANCIAL LP","12/31/2020","280","4,964",""
"WHITTIER TRUST CO","12/31/2020","277","4,910",""
"Sargent Bickham Lagudis LLC","12/31/2020","311","4,770",""
"AVANTAX ADVISORY SERVICES, INC.","12/31/2020","265","4,669",""
"Cresset Asset Management, LLC","12/31/2020","263","4,655",""
"Valmark Advisers, Inc.","12/31/2020","262","4,637",""
"WHITTIER TRUST CO OF NEVADA INC","12/31/2020","258","4,571",""
"DAVENPORT & Co LLC","12/31/2020","255","4,525",""
"Sound View Wealth Advisors Group, LLC","12/31/2020","254","4,508",""
"Trust Co","12/31/2020","254","4,500",""
"Sheaff Brock Investment Advisors, LLC","12/31/2020","254","4,497",""
"SAX WEALTH ADVISORS, LLC","12/31/2020","253","4,492",""
"QUADRANT CAPITAL GROUP LLC","12/31/2020","253","4,485",""
"River Wealth Advisors LLC","12/31/2020","253","4,477",""
"X-Square Capital, LLC","12/31/2020","250","4,435",""
"Calton & Associates, Inc.","12/31/2020","249","4,416",""
"Chicago Partners Investment Group LLC","12/31/2020","250","4,331",""
"Sargent Bickham Lagudis LLC","12/31/2020","242","4,297",""
"REGENTATLANTIC CAPITAL LLC","12/31/2020","242","4,296",""
"Raab & Moskowitz Asset Management LLC","12/31/2020","240","4,261",""
"Bay Harbor Wealth Management, LLC","12/31/2020","238","4,211",""
"NorthCoast Asset Management LLC","12/31/2020","236","4,182",""
"Intrua Financial, LLC","12/31/2020","234","4,145",""
"Advisory Alpha, LLC","12/31/2020","232","4,119",""
"CAPTRUST FINANCIAL ADVISORS","12/31/2020","232","4,111",""
"Tudor Investment Corp Et Al","12/31/2020","231","4,095",""
"Brinker Capital Investments, LLC","12/31/2020","230","4,074",""
"Frontier Wealth Management LLC","12/31/2020","227","4,030",""
"BECK MACK & OLIVER LLC","12/31/2020","226","4,000",""
"Sterling Financial Planning, Inc.","12/31/2020","226","4,000",""
"Jump Financial, LLC","12/31/2020","226","4,000",""
"Verdence Capital Advisors LLC","12/31/2020","226","4,000",""
"Prudent Man Advisors, LLC","12/31/2020","225","3,981",""
"Arrow Financial Corp","12/31/2020","225","3,974",""
"Cetera Advisor Networks LLC","12/31/2020","222","3,942",""
"Virtu Financial LLC","12/31/2020","222","3,936",""
"Columbia Trust Co 01012016","12/31/2020","221","3,932",""
"COMMERCE BANK","12/31/2020","221","3,922",""
"SILVERCREST ASSET MANAGEMENT GROUP LLC","12/31/2020","219","3,889",""
"PATHSTONE FAMILY OFFICE, LLC","12/31/2020","219","3,877",""
"AFT, FORSYTH & COMPANY, INC.","12/31/2020","218","3,865",""
"Patriot Financial Group Insurance Agency, LLC","12/31/2020","217","3,838",""
"GSA CAPITAL PARTNERS LLP","12/31/2020","215","3,805",""
"HAVERFORD TRUST CO","12/31/2020","214","3,793",""
"FIFTH THIRD BANCORP","12/31/2020","212","3,762",""
"Marble Harbor Investment Counsel, LLC","12/31/2020","209","3,710",""
"Geneos Wealth Management Inc.","12/31/2020","238","3,697",""
"Berger Financial Group, Inc","12/31/2020","207","3,672",""
"Busey Wealth Management","12/31/2020","206","3,651",""
"BLB&B Advisors, LLC","12/31/2020","205","3,640",""
"PEAK6 Investments LLC","12/31/2020","203","3,600","put"
"National Asset Management, Inc.","12/31/2020","203","3,598",""
"Capital Bank & Trust Co","12/31/2020","202","3,584",""
"Integer Wealth Advisors Group LLC","12/31/2020","210","3,582",""
"Wall Street Access Asset Management, LLC","12/31/2020","200","3,548",""
"Carnegie Capital Asset Management, LLC","12/31/2020","200","3,546",""
"Parallel Advisors, LLC","12/31/2020","198","3,513",""
"Investors Research Corp","12/31/2020","196","3,478",""
"MIROVA","12/31/2020","187","3,322",""
"Clearstead Advisors, LLC","12/31/2020","184","3,254",""
"SG Americas Securities, LLC","12/31/2020","182","3,217",""
"Fieldpoint Private Securities, LLC","12/31/2020","180","3,187",""
"BlackRock Inc.","12/31/2020","176","3,127",""
"Advisory Services Network, LLC","12/31/2020","167","2,965",""
"Cutler Group LP","12/31/2020","1","2,800","put"
"Firestone Capital Management","12/31/2020","155","2,740",""
"Compagnie Lombard Odier SCmA","12/31/2020","143","2,540",""
"Ellis Investment Partners, LLC","12/31/2020","139","2,466",""
"BROWN BROTHERS HARRIMAN & CO","12/31/2020","138","2,440",""
"Lindbrook Capital, LLC","12/31/2020","132","2,343",""
"American Portfolios Advisors","12/31/2020","129","2,301",""
"JJJ Advisors Inc.","12/31/2020","129","2,295",""
"CENTAURUS FINANCIAL, INC.","12/31/2020","128","2,273",""
"Pinnacle Bank","12/31/2020","124","2,190",""
"Global Retirement Partners, LLC","12/31/2020","122","2,167",""
"Rosenberg Matthew Hamilton","12/31/2020","116","2,063",""
"Jackson, Grant Investment Advisers, Inc.","12/31/2020","114","2,029",""
"Graves-Light Private Wealth Management, Inc.","12/31/2020","113","2,000",""
"Regent Peak Wealth Advisors LLC","12/31/2020","113","1,999",""
"BDO Wealth Advisors, LLC","12/31/2020","112","1,989",""
"Norway Savings Bank","12/31/2020","103","1,829",""
"BENJAMIN F. EDWARDS & COMPANY, INC.","12/31/2020","101","1,791",""
"LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA","12/31/2020","97","1,718",""
"Cutler Group LP","12/31/2020","95","1,700",""
"TRUE Private Wealth Advisors","12/31/2020","93","1,653",""
"Pinnacle Wealth Planning Services, Inc.","12/31/2020","91","1,607",""
"Banque Cantonale Vaudoise","12/31/2020","90","1,600",""
"FourThought Financial, LLC","12/31/2020","83","1,473",""
"Bartlett & Co. LLC","12/31/2020","83","1,465",""
"BARTLETT & CO. WEALTH MANAGEMENT LLC","12/31/2020","82","1,465",""
"Baystate Wealth Management LLC","12/31/2020","78","1,390",""
"FIRST FINANCIALCORP /IN/","12/31/2020","76","1,345",""
"Private Capital Group, LLC","12/31/2020","72","1,267",""
"Covington Capital Management","12/31/2020","71","1,250",""
"Financial Perspectives, Inc","12/31/2020","69","1,238",""
"HARBOR INVESTMENT ADVISORY, LLC","12/31/2020","69","1,227",""
"Cutler Group LP","12/31/2020","3","1,200","call"
"Mercer Capital Advisers, Inc.","12/31/2020","62","1,100",""
"Charter Oak Capital Management, LLC","12/31/2020","62","1,098",""
"TFC Financial Management","12/31/2020","58","1,027",""
"HUNTINGTON NATIONAL BANK","12/31/2020","57","1,011",""
"CREDIT AGRICOLE S A","12/31/2020","56","1,001",""
"Ancora Advisors, LLC","12/31/2020","56","1,000",""
"SITTNER & NELSON, LLC","12/31/2020","56","1,000",""
"FIRST MANHATTAN CO","12/31/2020","53","952",""
"Lenox Wealth Advisors, LLC","12/31/2020","53","942",""
"Winslow, Evans & Crocker, Inc.","12/31/2020","51","900",""
"Coastal Capital Group, Inc.","12/31/2020","49","873",""
"North Star Investment Management Corp.","12/31/2020","49","872",""
"MUFG Americas Holdings Corp","12/31/2020","48","856",""
"tru Independence LLC","12/31/2020","48","853",""
"Zions Bancorporation, N.A.","12/31/2020","45","801",""
"Creative Planning","12/31/2020","45","800",""
"IFP Advisors, Inc","12/31/2020","42","753",""
"Valeo Financial Advisors, LLC","12/31/2020","41","726",""
"TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH PZU SA","12/31/2020","40","715",""
"Carroll Financial Associates, Inc.","12/31/2020","40","714",""
"Investment Research & Advisory Group, Inc.","12/31/2020","38","667",""
"ENTERPRISE FINANCIAL SERVICES CORP","12/31/2020","37","664",""
"Atlas Private Wealth Management","12/31/2020","36","646",""
"Allworth Financial LP","12/31/2020","36","640",""
"Eudaimonia Partners, LLC","12/31/2020","36","631",""
"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC","12/31/2020","34","608",""
"Capital Asset Advisory Services LLC","12/31/2020","34","607",""
"CITIGROUP INC","12/31/2020","34","600","put"
"Bedel Financial Consulting, Inc.","12/31/2020","34","600",""
"OGOREK ANTHONY JOSEPH /NY/ /ADV","12/31/2020","33","600",""
"Merrion Investment Management Co, LLC","12/31/2020","33","585",""
"Arkadios Wealth Advisors","12/31/2020","31","563",""
"VALLEY NATIONAL ADVISERS INC","12/31/2020","30","533",""
"Bank Julius Baer & Co. Ltd, Zurich","12/31/2020","30","532",""
"FinTrust Capital Advisors, LLC","12/31/2020","30","530",""
"RMR Wealth Builders","12/31/2020","30","525",""
"Perigon Wealth Management, LLC","12/31/2020","29","516",""
"MASSMUTUAL TRUST CO FSB/ADV","12/31/2020","28","502",""
"Birchcreek Wealth Management, LLC","12/31/2020","28","500",""
"MONTAG A & ASSOCIATES INC","12/31/2020","28","496",""
"Glassman Wealth Services","12/31/2020","27","482",""
"PROEQUITIES, INC.","12/31/2020","26","459",""
"RWM Asset Management, LLC","12/31/2020","26","454",""
"Evolution Wealth Advisors, LLC","12/31/2020","25","440",""
"ADIRONDACK TRUST CO","12/31/2020","23","411",""
"MANCHESTER FINANCIAL INC","12/31/2020","22","395",""
"Sugarloaf Wealth Management, LLC","12/31/2020","22","385",""
"SMITHFIELD TRUST CO","12/31/2020","21","376",""
"Truehand, Inc","12/31/2020","21","366",""
"AdvisorNet Financial, Inc","12/31/2020","20","358",""
"MARK SHEPTOFF FINANCIAL PLANNING, LLC","12/31/2020","20","348",""
"Sound Income Strategies, LLC","12/31/2020","19","343",""
"REILLY FINANCIAL ADVISORS, LLC","12/31/2020","19","329",""
"PNC Financial Services Group, Inc.","12/31/2020","18","328",""
"TD AMERITRADE INVESTMENT MANAGEMENT, LLC","12/31/2020","18","314",""
"Cascade Investment Advisors, Inc.","12/31/2020","16","300",""
"MCF Advisors LLC","12/31/2020","16","290",""
"Oakworth Capital, Inc.","12/31/2020","16","280",""
"Horan Securities, Inc.","12/31/2020","15","272",""
"Savior LLC","12/31/2020","14","256",""
"DIVIDEND ASSETS CAPITAL, LLC","12/31/2020","14","250",""
"Truvestments Capital LLC","12/31/2020","13","245",""
"Riggs Asset Managment Co. Inc.","12/31/2020","14","245",""
"Prestige Wealth Management Group LLC","12/31/2020","14","244",""
"EARNEST PARTNERS LLC","12/31/2020","14","241",""
"Lebenthal Global Advisors, LLC","12/31/2020","12","227",""
"TSFG, LLC","12/31/2020","13","225",""
"FSA Wealth Management LLC","12/31/2020","11","200",""
"BELLEVUE ASSET MANAGEMENT, LLC","12/31/2020","12","200",""
"First National Bank of South Miami","12/31/2020","11","196",""
"Financial Management Professionals, Inc.","12/31/2020","11","188",""
"Endurance Wealth Management, Inc.","12/31/2020","10","174",""
"Bogart Wealth, LLC","12/31/2020","9","170",""
"Newbridge Financial Services Group, Inc.","12/31/2020","9","164",""
"Gradient Investments LLC","12/31/2020","7","158",""
"Accel Wealth Management","12/31/2020","9","156",""
"HHM Wealth Advisors, LLC","12/31/2020","8","150",""
"Bray Capital Advisors","12/31/2020","8","150",""
"CITY HOLDING CO","12/31/2020","8","140",""
"Baron Silver Stevens Financial Advisors, LLC","12/31/2020","7","136",""
"TRU INDEPENDENCE ASSET MANAGEMENT 2, LLC","12/31/2020","7","122",""
"ENCOMPASS WEALTH ADVISORS, LLC","12/31/2020","7","122",""
"Penserra Capital Management LLC","12/31/2020","6","121",""
"ASSOCIATED BANC-CORP","12/31/2020","7","120",""
"WEBSTER BANK, N. A.","12/31/2020","7","118",""
"Nelson, Van Denburg & Campbell Wealth Management Group, LLC","12/31/2020","6","112",""
"Carmichael Hill & Associates, Inc.","12/31/2020","6","100",""
"BAINCO INTERNATIONAL INVESTORS","12/31/2020","6","98",""
"Tradewinds Capital Management, LLC","12/31/2020","5","88",""
"NEXT Financial Group, Inc","12/31/2020","5","85",""
"WOLFF WIESE MAGANA LLC","12/31/2020","4","75",""
"KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC","12/31/2020","4","73",""
"Rockbridge Investment Management, LCC","12/31/2020","4","64",""
"Copeland Capital Management, LLC","12/31/2020","3","61",""
"MONETARY MANAGEMENT GROUP INC","12/31/2020","3","56",""
"Gemmer Asset Management LLC","12/31/2020","3","56",""
"EVOKE WEALTH, LLC","12/31/2020","3","54",""
"TRUSTCORE FINANCIAL SERVICES, LLC","12/31/2020","3","50",""
"Vigilant Capital Management, LLC","12/31/2020","3","50",""
"Safeguard Investment Advisory Group, LLC","12/31/2020","2","45",""
"M&T Bank Corp","12/31/2020","16","43","call"
"Alpha DNA Investment Management LLC","12/31/2020","1","29",""
"Hudock, Inc.","12/31/2020","1","28",""
"CLEAR INVESTMENT RESEARCH, LLC","12/31/2020","1","10",""
"Carolina Wealth Advisors, LLC","12/31/2020","1","10",""
"JNBA Financial Advisors","12/31/2020","1","9",""
"Berman Capital Advisors, LLC","12/31/2020","0","7",""
"MEEDER ASSET MANAGEMENT INC","12/31/2020","0","6",""
"Global Trust Asset Management, LLC","12/31/2020","0","5",""
"Selective Wealth Management, Inc.","12/31/2020","0","4",""
"AUA CAPITAL MANAGEMENT, LLC","12/31/2020","0","4",""
"Johnson Financial Group, Inc.","12/31/2020","0","2",""
"Sofos Investments, Inc.","12/31/2020","0","1",""
